2014-11-1	0	1	eldin jakupovic	james chester	curtis davies	paul mcshane	ahmed al muhammadi	tom huddlestone	robbie brady	jake livermore	momo diame	hatem ben arfa	abel hernandez	andrew robertson	sone aluko	stephen quinn	rory watson	liam rosenior	harry maguire	david meyler	fraser forster	nathaniel clyne	 jose fonte	toby alderweireld	ryan bertrand	morgan schneiderlin	steven davis	victor wanyama	shane long	dusan tadic	graziano pelle	jack cork	sadio mane	kelvin davis	maya yoshida	florin gardos	harrison reed	emmanuel mayuka
2014-11-1	0	1	kasper schmeichel	ritchie de laet	paul konchesky	wes morgan	marcin wasilewski	danny drinkwater	matty james	andy king	esteban cambiasso	jamie vardy	david nugent	nick powell	leonardo ulloa	chris wood	adam smith	liam moore	dean hammond	riyad mahrez	ben foster	andre wisdom	joleon lescott	sebastien pocognoli	craig dawson	james morrison	craig gardner	chris brunt	graham dorrans	stephane sessegnon	saido berahino	cristian gamboa	claudio yacob	victor anichebe	boaz myhill	gareth mcauley	youssuf mulumbu	georgios samaras
2014-11-1	2	2	asmir begovic	erik pieters	marc wilson	ryan shawcross	geoff cameron	steven n zonzi	steven sidwell	victor moses	mame diouf	jon walters	 bojan	charlie adam	thomas sorensen	 muniesa	stephen ireland	 dionatan teixeira	marko arnautovic	oussama assaidi	 adrian	winston reid	aaron cresswell	carl jenkinson	james collins	cheikhou kouyate	stewart downing	mark noble	morgan amalfitano	alex song	enner valencia	james tomkins	kevin nolan	carlton cole	jussi jaaskelainen	matthew jarvis	joey o brien	mauro zarate
2014-11-2	1	0	joe hart	vincent kompany	pablo zabaleta	gael clichy	martin demichelis	 fernando	james milner	 jesus navas	yaya toure	kun aguero	stevan jovetic	samir nasri	 fernandinho	edin dzeko	willy caballero	bacary sagna	dedryck boyata	scott sinclair	 de gea	luke shaw	marcos rojo	chris smalling	angel di maria	adnan januzaj	daley blind	antonio valencia	marouane fellaini	wayne rooney	robin van persie	paddy mcnair	michael carrick	james wilson	anders lindegaard	 mata	 ander herrera	darren fletcher
2014-11-2	1	2	brad guzan	nathan baker	ron vlaar	aly cissokho	matthew lowton	tom cleverley	ashley westwood	carlos sanchez	charles n zogbia	andreas weimann	christian benteke	kieran richardson	gabriel agbonlahor	darren bent	shay given	ciaran clark	joe cole	jack grealish	hugo lloris	danny rose	younes kaboul	jan vertonghen	kyle naughton	christian eriksen	etienne capoue	ryan mason	 soldado	emmanuel adebayor	nacer chadli	erik lamela	andros townsend	harry kane	michel vorm	federico fazio	mousa dembele	benjamin stambouli
2014-11-3	1	3	julian speroni	joel ward	brede hangeland	scott dann	martin kelly	yannick bolasie	mile jedinak	joe ledley	frazier campbell	wilfried zaha	marouane chamakh	jason puncheon	dwight gayle	wayne hennessey	adrian mariappa	james mcarthur	barry bannan	kevin doyle	costel pantilimon	patrick van aanholt	anthony reveillere	john o shea	santiago vergini	lee cattermole	sebastian larsson	 jordi gomez	steven fletcher	connor wickham	will buckley	wes brown	liam bridcutt	jozy altidore	vito mannone	adam johnson	charis mavrias	danny graham
2014-11-8	1	2	simon mignolet	glen johnson	dejan lovren	 alberto moreno	martin skrtel	steven gerrard	 coutinho	jordan henderson	emre can	raheem sterling	mario balotelli	joe allen	rickie lambert	fabio borini	brad jones	kolo toure	adam lallana	 lucas leiva	thibaut courtois	branislav ivanovic	gary cahill	john terry	 azpilicueta	 cesc fabregas	 ramires	 oscar	nemanja matic	eden hazard	 diego costa	 filipe luis	 willian	didier drogba	petr cech	kurt zouma	john mikel	loic remy
2014-11-8	1	0	tom heaton	kieran trippier	michael duff	jason shackell	stephen ward	dean marney	david jones	scott arfield	danny ings	george boyd	ashley barnes	michael kightly	lukas jutkiewicz	matt gilks	ben mee	michael keane	nathaniel chalobah	marvin sordell	steve harper	james chester	curtis davies	paul mcshane	ahmed al muhammadi	tom huddlestone	robbie brady	jake livermore	momo diame	sone aluko	abel hernandez	gaston ramirez	stephen quinn	hatem ben arfa	eldin jakupovic	liam rosenior	andrew robertson	david meyler
2014-11-8	1	0	 de gea	luke shaw	paddy mcnair	angel di maria	adnan januzaj	michael carrick	daley blind	antonio valencia	marouane fellaini	wayne rooney	robin van persie	 mata	darren fletcher	james wilson	anders lindegaard	marnick vermijl	tyler blackett	 ander herrera	julian speroni	joel ward	adrian mariappa	scott dann	damien delaney	yannick bolasie	james mcarthur	joe ledley	jason puncheon	frazier campbell	marouane chamakh	barry bannan	kevin doyle	dwight gayle	wayne hennessey	paddy mccarthy	ezekiel fryers	martin kelly
2014-11-8	2	0	fraser forster	nathaniel clyne	 jose fonte	toby alderweireld	ryan bertrand	morgan schneiderlin	steven davis	victor wanyama	sadio mane	dusan tadic	graziano pelle	jack cork	harrison reed	shane long	kelvin davis	maya yoshida	florin gardos	emmanuel mayuka	kasper schmeichel	ritchie de laet	wes morgan	jeffrey schlupp	marcin wasilewski	danny drinkwater	matty james	andy king	esteban cambiasso	jamie vardy	leonardo ulloa	liam moore	nick powell	chris wood	adam smith	paul konchesky	riyad mahrez	david nugent
2014-11-8	0	0	 adrian	winston reid	aaron cresswell	carl jenkinson	james collins	cheikhou kouyate	stewart downing	mark noble	alex song	diafra sakho	enner valencia	kevin nolan	andy carroll	carlton cole	jussi jaaskelainen	james tomkins	joey o brien	morgan amalfitano	brad guzan	nathan baker	ron vlaar	aly cissokho	matthew lowton	tom cleverley	ashley westwood	carlos sanchez	charles n zogbia	andreas weimann	gabriel agbonlahor	ciaran clark	philippe senderos	shay given	leandro bacuna	joe cole	kieran richardson	darren bent
2014-11-8	2	2	robert green	steven caulker	suk young yun	mauricio isla	richard dunne	leroy fer	karl henry	 sandro	charlie austin	eduardo vargas	bobby zamora	joey barton	alex mccarthy	clint hill	nedum onuoha	matt phillips	niko kranjcar	junior hoilett	joe hart	bacary sagna	eliaquim mangala	gael clichy	martin demichelis	 fernando	samir nasri	 jesus navas	 fernandinho	yaya toure	kun aguero	james milner	frank lampard	edin dzeko	willy caballero	pablo zabaleta	dedryck boyata	stevan jovetic
2014-11-9	1	1	costel pantilimon	wes brown	anthony reveillere	john o shea	santiago vergini	liam bridcutt	sebastian larsson	adam johnson	 jordi gomez	steven fletcher	connor wickham	jack rodwell	will buckley	vito mannone	tom robson	charis mavrias	jozy altidore	danny graham	tim howard	leighton baines	phil jagielka	sylvain distin	seamus coleman	aiden mcgeady	james mccarthy	gareth barry	ross barkley	samuel eto o	romelu lukaku	darron gibson	leon osman	steven naismith	 joel	tony hibbert	muhamed besic	christian atsu
2014-11-9	1	2	hugo lloris	danny rose	younes kaboul	kyle naughton	federico fazio	andros townsend	christian eriksen	etienne capoue	ryan mason	harry kane	nacer chadli	erik lamela	mousa dembele	emmanuel adebayor	michel vorm	jan vertonghen	eric dier	 soldado	asmir begovic	phil bardsley	erik pieters	marc wilson	ryan shawcross	steven n zonzi	steven sidwell	victor moses	mame diouf	jon walters	 bojan	 muniesa	geoff cameron	stephen ireland	thomas sorensen	charlie adam	marko arnautovic	peter crouch
2014-11-9	0	2	ben foster	andre wisdom	joleon lescott	sebastien pocognoli	craig dawson	james morrison	chris brunt	graham dorrans	youssuf mulumbu	victor anichebe	saido berahino	cristian gamboa	stephane sessegnon	georgios samaras	boaz myhill	gareth mcauley	chris baird	claudio yacob	tim krul	fabricio coloccini	massadio haidara	daryl janmaat	paul dummett	moussa sissoko	jack colback	remy cabella	mehdi abeid	 ayoze perez	sammy ameobi	ryan taylor	mike williamson	yoan gouffran	rob elliot	vurnon anita	papiss demba cisse	adam armstrong
2014-11-9	2	1	lukasz fabianski	neil taylor	ashley williams	 angel rangel	kyle bartley	sung yueng ki	tom carroll	jefferson montero	gylfi sigurdsson	wilfried bony	marvin emnes	leon britton	bafetimbi gomis	modou barrow	gerhard tremmel	 jordi amat	dwight tiendalli	jay fulton	wojciech szczesny	kieran gibbs	per mertesacker	 nacho monreal	calum chambers	aaron ramsey	 santi cazorla	mathieu flamini	alex oxlade chamberlain	alexis sanchez	danny welbeck	jack wilshere	theo walcott	yaya sanogo	emiliano martinez	 hector bellerin	tomas rosicky	lukas podolski
2014-11-22	2	0	thibaut courtois	branislav ivanovic	gary cahill	john terry	 azpilicueta	 cesc fabregas	 oscar	nemanja matic	 willian	eden hazard	 diego costa	 ramires	didier drogba	loic remy	petr cech	 filipe luis	kurt zouma	andre schurrle	ben foster	andre wisdom	joleon lescott	craig dawson	chris baird	claudio yacob	craig gardner	chris brunt	graham dorrans	stephane sessegnon	saido berahino	cristian gamboa	james morrison	victor anichebe	boaz myhill	gareth mcauley	brown ideye	georgios samaras
2014-11-22	2	1	tim howard	tony hibbert	phil jagielka	sylvain distin	seamus coleman	james mccarthy	ross barkley	leon osman	romelu lukaku	kevin mirallas	steven naismith	muhamed besic	christian atsu	samuel eto o	 joel	tyias browning	luke garbutt	ryan ledson	 adrian	winston reid	aaron cresswell	james tomkins	carl jenkinson	james collins	kevin nolan	mark noble	morgan amalfitano	andy carroll	carlton cole	matthew jarvis	mauro zarate	 ricardo vaz te	jussi jaaskelainen	guy demel	joey o brien	sebastian lletget
2014-11-22	0	0	kasper schmeichel	ritchie de laet	paul konchesky	wes morgan	jeffrey schlupp	marcin wasilewski	matty james	esteban cambiasso	riyad mahrez	jamie vardy	leonardo ulloa	anthony knockaert	david nugent	chris wood	ben hamer	liam moore	danny drinkwater	andy king	costel pantilimon	wes brown	anthony reveillere	john o shea	santiago vergini	lee cattermole	sebastian larsson	adam johnson	 jordi gomez	steven fletcher	connor wickham	liam bridcutt	will buckley	vito mannone	sebastian coates	tom robson	jack rodwell	jozy altidore
2014-11-22	2	1	joe hart	vincent kompany	pablo zabaleta	gael clichy	martin demichelis	samir nasri	 jesus navas	 fernandinho	yaya toure	kun aguero	stevan jovetic	 fernando	james milner	frank lampard	willy caballero	bacary sagna	eliaquim mangala	 jose pozo	lukasz fabianski	neil taylor	ashley williams	 angel rangel	kyle bartley	sung yueng ki	nathan dyer	tom carroll	jefferson montero	gylfi sigurdsson	wilfried bony	jonjo shelvey	bafetimbi gomis	modou barrow	gerhard tremmel	 jordi amat	dwight tiendalli	leon britton
2014-11-22	1	0	tim krul	ryan taylor	mike williamson	massadio haidara	daryl janmaat	paul dummett	moussa sissoko	jack colback	remy cabella	 ayoze perez	sammy ameobi	papiss demba cisse	yoan gouffran	adam armstrong	rob elliot	remie streete	vurnon anita	facundo ferreyra	robert green	steven caulker	suk young yun	nedum onuoha	richard dunne	joey barton	leroy fer	karl henry	 sandro	charlie austin	bobby zamora	niko kranjcar	junior hoilett	alex mccarthy	armand traore	mauricio isla	matt phillips	jordon mutch
2014-11-22	1	2	asmir begovic	phil bardsley	 muniesa	ryan shawcross	geoff cameron	steven n zonzi	steven sidwell	victor moses	mame diouf	jon walters	 bojan	charlie adam	marko arnautovic	peter crouch	thomas sorensen	glenn whelan	stephen ireland	oussama assaidi	tom heaton	kieran trippier	michael duff	jason shackell	stephen ward	dean marney	michael kightly	david jones	danny ings	george boyd	ashley barnes	steven reid	michael keane	lukas jutkiewicz	matt gilks	ben mee	ross wallace	marvin sordell
2014-11-22	1	2	wojciech szczesny	kieran gibbs	per mertesacker	 nacho monreal	calum chambers	 mikel arteta	jack wilshere	aaron ramsey	alex oxlade chamberlain	alexis sanchez	danny welbeck	emiliano martinez	 santi cazorla	olivier giroud	 hector bellerin	tomas rosicky	mathieu flamini	lukas podolski	 de gea	luke shaw	chris smalling	paddy mcnair	tyler blackett	angel di maria	michael carrick	antonio valencia	marouane fellaini	wayne rooney	robin van persie	ashley young	darren fletcher	james wilson	anders lindegaard	 mata	adnan januzaj	 ander herrera
2014-11-23	3	1	julian speroni	joel ward	scott dann	damien delaney	martin kelly	yannick bolasie	mile jedinak	joe ledley	jason puncheon	dwight gayle	marouane chamakh	brede hangeland	james mcarthur	barry bannan	wayne hennessey	frazier campbell	wilfried zaha	andy johnson	simon mignolet	glen johnson	dejan lovren	 manquillo	martin skrtel	steven gerrard	 coutinho	adam lallana	joe allen	raheem sterling	rickie lambert	emre can	fabio borini	brad jones	kolo toure	 alberto moreno	 lucas leiva	lazar markovic
2014-11-23	1	2	allan mcgregor	curtis davies	michael dawson	andrew robertson	ahmed al muhammadi	tom huddlestone	robbie brady	jake livermore	gaston ramirez	hatem ben arfa	nikica jelavic	liam rosenior	david meyler	stephen quinn	steve harper	james chester	abel hernandez	yannick sagbo	hugo lloris	jan vertonghen	eric dier	federico fazio	ben davies	erik lamela	mousa dembele	christian eriksen	ryan mason	 soldado	harry kane	vlad chiriches	aaron lennon	 paulinho	michel vorm	dominic ball	benjamin stambouli	 cristian ceballos
2014-11-24	1	1	brad guzan	jores okore	ciaran clark	alan hutton	aly cissokho	tom cleverley	ashley westwood	carlos sanchez	charles n zogbia	andreas weimann	gabriel agbonlahor	kieran richardson	darren bent	shay given	leandro bacuna	matthew lowton	joe cole	jack grealish	fraser forster	nathaniel clyne	 jose fonte	toby alderweireld	ryan bertrand	morgan schneiderlin	victor wanyama	shane long	sadio mane	dusan tadic	graziano pelle	jack cork	emmanuel mayuka	kelvin davis	maya yoshida	florin gardos	matt targett	harrison reed
2014-11-29	0	1	ben foster	andre wisdom	joleon lescott	sebastien pocognoli	craig dawson	craig gardner	chris brunt	graham dorrans	youssuf mulumbu	stephane sessegnon	saido berahino	cristian gamboa	victor anichebe	georgios samaras	boaz myhill	gareth mcauley	chris baird	brown ideye	emiliano martinez	per mertesacker	laurent koscielny	 nacho monreal	calum chambers	aaron ramsey	 santi cazorla	mathieu flamini	olivier giroud	alexis sanchez	danny welbeck	kieran gibbs	alex oxlade chamberlain	matt macey	 hector bellerin	tomas rosicky	lukas podolski	joel campbell
2014-11-29	1	1	tom heaton	kieran trippier	jason shackell	stephen ward	michael keane	dean marney	michael kightly	david jones	danny ings	george boyd	ashley barnes	ross wallace	scott arfield	lukas jutkiewicz	matt gilks	ben mee	kevin long	marvin sordell	brad guzan	jores okore	ciaran clark	alan hutton	aly cissokho	tom cleverley	joe cole	ashley westwood	carlos sanchez	andreas weimann	gabriel agbonlahor	matthew lowton	kieran richardson	jack grealish	shay given	leandro bacuna	charles n zogbia	callum robinson
2014-11-29	1	0	simon mignolet	glen johnson	 jose enrique	kolo toure	martin skrtel	 coutinho	jordan henderson	 lucas leiva	joe allen	raheem sterling	rickie lambert	dejan lovren	steven gerrard	brad jones	 alberto moreno	adam lallana	emre can	lazar markovic	asmir begovic	erik pieters	marc wilson	ryan shawcross	geoff cameron	steven n zonzi	steven sidwell	marko arnautovic	mame diouf	jon walters	 bojan	glenn whelan	charlie adam	peter crouch	jack butland	 muniesa	stephen ireland	oliver shenton
2014-11-29	3	0	 de gea	marcos rojo	chris smalling	angel di maria	 mata	michael carrick	ashley young	antonio valencia	marouane fellaini	wayne rooney	robin van persie	 ander herrera	darren fletcher	radamel falcao	anders lindegaard	paddy mcnair	tyler blackett	adnan januzaj	allan mcgregor	james chester	curtis davies	michael dawson	andrew robertson	ahmed al muhammadi	robbie brady	jake livermore	momo diame	hatem ben arfa	nikica jelavic	david meyler	sone aluko	stephen quinn	eldin jakupovic	liam rosenior	alex bruce	tom huddlestone
2014-11-29	3	2	robert green	steven caulker	suk young yun	mauricio isla	nedum onuoha	joey barton	leroy fer	niko kranjcar	karl henry	charlie austin	eduardo vargas	armand traore	jordon mutch	junior hoilett	alex mccarthy	rio ferdinand	matt phillips	shaun wright phillips	kasper schmeichel	ritchie de laet	paul konchesky	wes morgan	jeffrey schlupp	marcin wasilewski	matty james	esteban cambiasso	riyad mahrez	jamie vardy	leonardo ulloa	andy king	marc albrighton	david nugent	ben hamer	liam moore	danny drinkwater	anthony knockaert
2014-11-29	1	1	lukasz fabianski	neil taylor	ashley williams	 angel rangel	kyle bartley	sung yueng ki	jonjo shelvey	wayne routledge	jefferson montero	gylfi sigurdsson	wilfried bony	bafetimbi gomis	modou barrow	gerhard tremmel	 jordi amat	leon britton	tom carroll	jazz richards	julian speroni	joel ward	brede hangeland	scott dann	martin kelly	yannick bolasie	mile jedinak	joe ledley	jason puncheon	dwight gayle	marouane chamakh	james mcarthur	frazier campbell	wilfried zaha	wayne hennessey	ezekiel fryers	jerome thomas	barry bannan
2014-11-29	1	0	 adrian	aaron cresswell	james tomkins	carl jenkinson	james collins	matthew jarvis	cheikhou kouyate	stewart downing	mark noble	morgan amalfitano	andy carroll	kevin nolan	mauro zarate	jussi jaaskelainen	guy demel	joey o brien	 ricardo vaz te	carlton cole	rob elliot	mike williamson	massadio haidara	daryl janmaat	paul dummett	moussa sissoko	jack colback	cheick tiote	yoan gouffran	 ayoze perez	sammy ameobi	steven taylor	remy cabella	papiss demba cisse	jak alnwick	vurnon anita	emmanuel riviere	adam armstrong
2014-11-29	0	0	costel pantilimon	wes brown	anthony reveillere	john o shea	santiago vergini	lee cattermole	sebastian larsson	jack rodwell	adam johnson	steven fletcher	connor wickham	 jordi gomez	jozy altidore	vito mannone	sebastian coates	liam bridcutt	ricardo alvarez	will buckley	thibaut courtois	branislav ivanovic	gary cahill	john terry	 azpilicueta	 cesc fabregas	 oscar	nemanja matic	 willian	eden hazard	 diego costa	didier drogba	andre schurrle	loic remy	petr cech	 filipe luis	kurt zouma	john mikel
2014-11-30	0	3	fraser forster	nathaniel clyne	 jose fonte	toby alderweireld	ryan bertrand	morgan schneiderlin	steven davis	victor wanyama	sadio mane	dusan tadic	graziano pelle	maya yoshida	shane long	emmanuel mayuka	kelvin davis	florin gardos	matt targett	harrison reed	joe hart	vincent kompany	pablo zabaleta	eliaquim mangala	gael clichy	samir nasri	 jesus navas	 fernandinho	yaya toure	kun aguero	stevan jovetic	martin demichelis	james milner	frank lampard	willy caballero	bacary sagna	 fernando	 jose pozo
2014-11-30	2	1	hugo lloris	jan vertonghen	vlad chiriches	federico fazio	ben davies	aaron lennon	christian eriksen	ryan mason	nabil bentaleb	 soldado	harry kane	eric dier	 paulinho	erik lamela	michel vorm	younes kaboul	mousa dembele	nacer chadli	tim howard	leighton baines	phil jagielka	sylvain distin	seamus coleman	muhamed besic	gareth barry	ross barkley	samuel eto o	romelu lukaku	kevin mirallas	aiden mcgeady	leon osman	 joel	tony hibbert	luke garbutt	christian atsu	steven pienaar
2014-12-2	1	1	tom heaton	kieran trippier	jason shackell	stephen ward	michael keane	dean marney	david jones	scott arfield	danny ings	george boyd	ashley barnes	ben mee	lukas jutkiewicz	matt gilks	kevin long	ross wallace	michael kightly	marvin sordell	rob elliot	mike williamson	massadio haidara	daryl janmaat	paul dummett	cheick tiote	mehdi abeid	papiss demba cisse	yoan gouffran	 ayoze perez	sammy ameobi	steven taylor	remy cabella	emmanuel riviere	jak alnwick	remie streete	vurnon anita	adam armstrong
2014-12-2	1	3	kasper schmeichel	ritchie de laet	paul konchesky	wes morgan	jeffrey schlupp	marcin wasilewski	matty james	esteban cambiasso	riyad mahrez	jamie vardy	leonardo ulloa	marc albrighton	ben hamer	liam moore	danny drinkwater	andy king	anthony knockaert	chris wood	simon mignolet	glen johnson	kolo toure	 manquillo	martin skrtel	steven gerrard	jordan henderson	adam lallana	 lucas leiva	raheem sterling	rickie lambert	dejan lovren	 alberto moreno	joe allen	brad jones	 coutinho	emre can	lazar markovic
2014-12-2	2	1	 de gea	marcos rojo	chris smalling	 mata	michael carrick	ashley young	 ander herrera	antonio valencia	marouane fellaini	robin van persie	james wilson	adnan januzaj	darren fletcher	radamel falcao	anders lindegaard	paddy mcnair	tyler blackett	william keane	asmir begovic	phil bardsley	erik pieters	marc wilson	ryan shawcross	geoff cameron	stephen ireland	steven n zonzi	mame diouf	oussama assaidi	 bojan	marko arnautovic	peter crouch	jack butland	 muniesa	wilson palacios	charlie adam	oliver shenton
2014-12-2	2	0	lukasz fabianski	neil taylor	ashley williams	kyle bartley	sung yueng ki	leon britton	wayne routledge	jefferson montero	gylfi sigurdsson	jazz richards	wilfried bony	jonjo shelvey	nathan dyer	tom carroll	gerhard tremmel	 jordi amat	bafetimbi gomis	modou barrow	robert green	steven caulker	suk young yun	nedum onuoha	richard dunne	joey barton	leroy fer	niko kranjcar	karl henry	charlie austin	eduardo vargas	junior hoilett	alex mccarthy	rio ferdinand	mauricio isla	matt phillips	jordon mutch	bobby zamora
2014-12-2	0	1	julian speroni	joel ward	brede hangeland	scott dann	martin kelly	yannick bolasie	mile jedinak	james mcarthur	wilfried zaha	dwight gayle	marouane chamakh	jason puncheon	frazier campbell	wayne hennessey	ezekiel fryers	jerome thomas	barry bannan	hiram boateng	brad guzan	jores okore	ciaran clark	alan hutton	aly cissokho	tom cleverley	joe cole	ashley westwood	andreas weimann	gabriel agbonlahor	christian benteke	kieran richardson	carlos sanchez	shay given	chris herd	matthew lowton	charles n zogbia	jack grealish
2014-12-2	1	2	ben foster	andre wisdom	joleon lescott	craig dawson	chris baird	craig gardner	chris brunt	graham dorrans	stephane sessegnon	victor anichebe	saido berahino	youssuf mulumbu	brown ideye	 varela	boaz myhill	cristian gamboa	gareth mcauley	georgios samaras	 adrian	winston reid	aaron cresswell	james tomkins	carl jenkinson	kevin nolan	cheikhou kouyate	stewart downing	morgan amalfitano	andy carroll	mauro zarate	james collins	carlton cole	enner valencia	jussi jaaskelainen	guy demel	matthew jarvis	joey o brien
2014-12-3	1	0	emiliano martinez	per mertesacker	laurent koscielny	 nacho monreal	calum chambers	aaron ramsey	 santi cazorla	mathieu flamini	alex oxlade chamberlain	alexis sanchez	danny welbeck	lukas podolski	olivier giroud	matt macey	kieran gibbs	 hector bellerin	tomas rosicky	yaya sanogo	fraser forster	nathaniel clyne	 jose fonte	toby alderweireld	ryan bertrand	steven davis	victor wanyama	jack cork	shane long	dusan tadic	graziano pelle	maya yoshida	sadio mane	emmanuel mayuka	kelvin davis	florin gardos	matt targett	harrison reed
2014-12-3	3	0	thibaut courtois	branislav ivanovic	gary cahill	john terry	 azpilicueta	 cesc fabregas	 oscar	nemanja matic	 willian	eden hazard	didier drogba	kurt zouma	john mikel	loic remy	petr cech	 filipe luis	mohamed salah	andre schurrle	hugo lloris	jan vertonghen	vlad chiriches	federico fazio	ben davies	aaron lennon	erik lamela	christian eriksen	ryan mason	nabil bentaleb	harry kane	 paulinho	 soldado	nacer chadli	michel vorm	younes kaboul	eric dier	kyle naughton
2014-12-3	1	1	tim howard	leighton baines	phil jagielka	sylvain distin	seamus coleman	muhamed besic	gareth barry	ross barkley	leon osman	romelu lukaku	kevin mirallas	aiden mcgeady	steven pienaar	 joel	tony hibbert	luke garbutt	christian atsu	samuel eto o	allan mcgregor	liam rosenior	james chester	michael dawson	ahmed al muhammadi	david meyler	tom huddlestone	jake livermore	momo diame	stephen quinn	nikica jelavic	andrew robertson	robbie brady	sone aluko	eldin jakupovic	alex bruce	curtis davies	yannick sagbo
2014-12-3	1	4	costel pantilimon	anthony reveillere	john o shea	santiago vergini	sebastian coates	lee cattermole	sebastian larsson	jack rodwell	steven fletcher	connor wickham	will buckley	ricardo alvarez	jozy altidore	vito mannone	wes brown	liam bridcutt	 cabral	 jordi gomez	joe hart	pablo zabaleta	gael clichy	martin demichelis	dedryck boyata	samir nasri	 jesus navas	 fernandinho	yaya toure	kun aguero	stevan jovetic	james milner	frank lampard	 jose pozo	willy caballero	bacary sagna	 fernando
2014-12-6	2	1	rob elliot	fabricio coloccini	daryl janmaat	steven taylor	paul dummett	moussa sissoko	jack colback	remy cabella	cheick tiote	 ayoze perez	sammy ameobi	jak alnwick	mike williamson	papiss demba cisse	massadio haidara	vurnon anita	yoan gouffran	emmanuel riviere	thibaut courtois	branislav ivanovic	gary cahill	john terry	 azpilicueta	 cesc fabregas	 oscar	john mikel	 willian	eden hazard	 diego costa	 filipe luis	didier drogba	andre schurrle	petr cech	kurt zouma	 ramires	loic remy
2014-12-6	0	0	allan mcgregor	liam rosenior	james chester	michael dawson	ahmed al muhammadi	david meyler	tom huddlestone	jake livermore	sone aluko	stephen quinn	abel hernandez	andrew robertson	robbie brady	nikica jelavic	eldin jakupovic	alex bruce	curtis davies	yannick sagbo	ben foster	andre wisdom	joleon lescott	sebastien pocognoli	gareth mcauley	james morrison	craig gardner	graham dorrans	youssuf mulumbu	stephane sessegnon	victor anichebe	brown ideye	saido berahino	 varela	boaz myhill	cristian gamboa	craig dawson	chris baird
2014-12-6	0	0	simon mignolet	glen johnson	kolo toure	 alberto moreno	martin skrtel	 coutinho	jordan henderson	adam lallana	 lucas leiva	raheem sterling	rickie lambert	steven gerrard	lazar markovic	brad jones	 jose enrique	dejan lovren	emre can	joe allen	costel pantilimon	wes brown	anthony reveillere	john o shea	santiago vergini	liam bridcutt	sebastian larsson	adam johnson	 jordi gomez	connor wickham	jozy altidore	lee cattermole	ricardo alvarez	will buckley	vito mannone	tom robson	jack rodwell	steven fletcher
2014-12-6	2	0	robert green	steven caulker	suk young yun	mauricio isla	richard dunne	joey barton	leroy fer	karl henry	charlie austin	eduardo vargas	bobby zamora	matt phillips	jordon mutch	niko kranjcar	alex mccarthy	rio ferdinand	nedum onuoha	junior hoilett	tom heaton	kieran trippier	jason shackell	ben mee	michael keane	dean marney	david jones	scott arfield	danny ings	george boyd	ashley barnes	ross wallace	marvin sordell	lukas jutkiewicz	matt gilks	steven reid	kevin long	michael kightly
2014-12-6	3	2	asmir begovic	phil bardsley	erik pieters	 muniesa	ryan shawcross	geoff cameron	steven n zonzi	mame diouf	jon walters	peter crouch	 bojan	robert huth	glenn whelan	charlie adam	jack butland	stephen ireland	oliver shenton	oussama assaidi	emiliano martinez	kieran gibbs	per mertesacker	calum chambers	 hector bellerin	aaron ramsey	 santi cazorla	mathieu flamini	olivier giroud	alex oxlade chamberlain	alexis sanchez	lukas podolski	danny welbeck	joel campbell	wojciech szczesny	laurent koscielny	semi ajayi	ainsley maitland niles
2014-12-6	0	0	hugo lloris	jan vertonghen	eric dier	federico fazio	ben davies	erik lamela	christian eriksen	ryan mason	nabil bentaleb	 soldado	harry kane	aaron lennon	 paulinho	nacer chadli	michel vorm	danny rose	younes kaboul	benjamin stambouli	julian speroni	joel ward	brede hangeland	scott dann	martin kelly	yannick bolasie	mile jedinak	james mcarthur	joe ledley	wilfried zaha	marouane chamakh	jason puncheon	wayne hennessey	damien delaney	jerome thomas	barry bannan	frazier campbell	dwight gayle
2014-12-6	1	0	joe hart	pablo zabaleta	eliaquim mangala	gael clichy	martin demichelis	 fernando	james milner	samir nasri	 jesus navas	yaya toure	kun aguero	frank lampard	edin dzeko	 jose pozo	willy caballero	bacary sagna	aleksandar kolarov	dedryck boyata	tim howard	tony hibbert	leighton baines	phil jagielka	sylvain distin	seamus coleman	muhamed besic	gareth barry	samuel eto o	romelu lukaku	kevin mirallas	ross barkley	leon osman	 joel	luke garbutt	antolin alcaraz	aiden mcgeady	steven pienaar
2014-12-7	3	1	 adrian	winston reid	aaron cresswell	james tomkins	carl jenkinson	kevin nolan	cheikhou kouyate	stewart downing	alex song	andy carroll	enner valencia	james collins	joey o brien	diafra sakho	jussi jaaskelainen	morgan amalfitano	mauro zarate	carlton cole	lukasz fabianski	ashley williams	 angel rangel	kyle bartley	sung yueng ki	leon britton	wayne routledge	jefferson montero	gylfi sigurdsson	jazz richards	wilfried bony	gerhard tremmel	nathan dyer	bafetimbi gomis	 jordi amat	dwight tiendalli	jonjo shelvey	tom carroll
2014-12-7	2	1	brad guzan	jores okore	ciaran clark	alan hutton	aly cissokho	tom cleverley	ashley westwood	carlos sanchez	charles n zogbia	gabriel agbonlahor	christian benteke	leandro bacuna	kieran richardson	jack grealish	shay given	chris herd	matthew lowton	callum robinson	kasper schmeichel	paul konchesky	jeffrey schlupp	danny simpson	liam moore	marcin wasilewski	matty james	esteban cambiasso	riyad mahrez	jamie vardy	leonardo ulloa	marc albrighton	david nugent	chris wood	ben hamer	danny drinkwater	andy king	nick powell
