2013-11-2	2	0	tim krul	davide santon	mike williamson	mapou yanga mbiwa	mathieu debuchy	yohan cabaye	moussa sissoko	cheick tiote	yoan gouffran	loic remy	shola ameobi	vurnon anita	papiss demba cisse	gabriel obertan	rob elliot	hatem ben arfa	james tavernier	sammy ameobi	petr cech	branislav ivanovic	ashley cole	 david luiz	john terry	 ramires	frank lampard	 mata	 oscar	 fernando torres	eden hazard	 willian	andre schurrle	samuel eto o	mark schwarzer	gary cahill	 azpilicueta	john mikel
2013-11-2	1	3	maarten stekelenburg	philippe senderos	sascha riether	 amorebieta	steven sidwell	pajtim kasami	kieran richardson	ashkan dejagah	scott parker	dimitar berbatov	bryan ruiz	alexander kacaniklic	adel taarabt	darren bent	david stockdale	aaron hughes	giorgios karagounis	derek boateng	 de gea	 rafael	patrice evra	phil jones	jonny evans	nemanja vidic	tom cleverley	antonio valencia	adnan januzaj	wayne rooney	robin van persie	chris smalling	shinji kagawa	marouane fellaini	anders lindegaard	ashley young	javier hernandez	 nani
2013-11-2	1	0	steve harper	liam rosenior	maynor figueroa	curtis davies	paul mcshane	ahmed al muhammadi	david meyler	tom huddlestone	jake livermore	george boyd	yannick sagbo	robert koren	robbie brady	nick proschwitz	eldin jakupovic	abdoulaye faye	stephen quinn	 gedo	keiren westwood	phil bardsley	andrea dossena	john o shea	 cuellar	sebastian larsson	jack colback	lee cattermole	steven fletcher	jozy altidore	fabio borini	vito mannone	wes brown	adam johnson	ondrej celustka	sung yueng ki	craig gardner	emanuele giaccherini
2013-11-2	7	0	costel pantilimon	pablo zabaleta	gael clichy	martin demichelis	matija nastasic	samir nasri	 david silva	 fernandinho	yaya toure	 alvaro negredo	kun aguero	james milner	 jesus navas	edin dzeko	joe hart	micah richards	joleon lescott	aleksandar kolarov	john ruddy	russell martin	steven whittaker	sebastien bassong	michael turner	martin olsson	bradley johnson	jonny howson	leroy fer	anthony pilkington	gary hooper	johan elmander	joshua murphy	mark bunn	 javi garrido	ryan bennett	wes hoolahan	luciano becchio
2013-11-2	1	1	asmir begovic	erik pieters	robert huth	ryan shawcross	geoff cameron	glenn whelan	steven n zonzi	stephen ireland	marko arnautovic	jon walters	peter crouch	wilson palacios	oussama assaidi	thomas sorensen	marc wilson	charlie adam	matthew etherington	kenwyne jones	artur boruc	nathaniel clyne	dejan lovren	 jose fonte	luke shaw	morgan schneiderlin	victor wanyama	james ward prowse	adam lallana	rickie lambert	jay rodriguez	gaston ramirez	kelvin davis	calum chambers	jos hooiveld	steven davis	jack cork	tadanari lee
2013-11-2	2	0	boaz myhill	jonas olsson	liam ridgewell	gareth mcauley	billy jones	james morrison	chris brunt	morgan amalfitano	youssuf mulumbu	stephane sessegnon	shane long	claudio yacob	matej vydra	saido berahino	luke daniels	goran popov	diego lugano	markus rosenberg	julian speroni	joel ward	daniel gabbidon	dean moxey	damien delaney	kagisho dikgacoi	jerome thomas	mile jedinak	adlene guedioura	barry bannan	marouane chamakh	yannick bolasie	jason puncheon	dwight gayle	lewis price	adrian mariappa	stuart o keefe	kevin phillips
2013-11-2	0	0	jussi jaaskelainen	winston reid	james tomkins	razvan rat	guy demel	kevin nolan	matthew jarvis	jack collison	ravel morrison	mark noble	stewart downing	momo diame	joe cole	carlton cole	 adrian	daniel potts	joey o brien	modibo maiga	brad guzan	nathan baker	ron vlaar	ciaran clark	leandro bacuna	matthew lowton	karim el ahmadi	ashley westwood	yacouba sylla	andreas weimann	christian benteke	libor kozak	jed steer	chris herd	aleksandar tonev	daniel johnson	nicklas helenius	jordan bowery
2013-11-2	2	0	wojciech szczesny	bacary sagna	per mertesacker	laurent koscielny	kieran gibbs	tomas rosicky	 mikel arteta	mesut ozil	aaron ramsey	 santi cazorla	olivier giroud	thomas vermaelen	 nacho monreal	carl jenkinson	lukasz fabianski	isaac hayden	nicklas bendtner	chuba akpom	simon mignolet	kolo toure	mamadou sakho	aly cissokho	martin skrtel	jon flanagan	steven gerrard	jordan henderson	 lucas leiva	luis suarez	daniel sturridge	 coutinho	victor moses	brad jones	daniel agger	martin kelly	joe allen	raheem sterling
2013-11-3	0	0	tim howard	leighton baines	phil jagielka	sylvain distin	seamus coleman	james mccarthy	gareth barry	leon osman	steven pienaar	kevin mirallas	romelu lukaku	ross barkley	nikica jelavic	 gerard deulofeu	 joel	bryan oviedo	john stones	steven naismith	hugo lloris	kyle walker	jan vertonghen	vlad chiriches	michael dawson	aaron lennon	 paulinho	lewis holtby	andros townsend	 sandro	 soldado	mousa dembele	gylfi sigurdsson	christian eriksen	brad friedel	younes kaboul	erik lamela	jermain defoe
2013-11-3	1	0	david marshall	andrew taylor	steven caulker	ben turner	kevin theophile catherine	peter whittingham	gary medel	jordon mutch	don cowie	peter odemwingie	craig bellamy	bo kyung kim	aron gunnarsson	frazier campbell	joe lewis	mark hudson	craig noone	nicky maynard	michel vorm	neil taylor	 chico	ashley williams	 angel rangel	leon britton	jonjo shelvey	nathan dyer	wayne routledge	jonathan de guzman	 michu	 pozuelo	wilfried bony	 alvaro	gerhard tremmel	 jordi amat	dwight tiendalli	 canas
2013-11-9	2	0	brad guzan	nathan baker	ron vlaar	ciaran clark	leandro bacuna	karim el ahmadi	ashley westwood	yacouba sylla	aleksandar tonev	christian benteke	libor kozak	matthew lowton	jordan bowery	jed steer	chris herd	daniel johnson	callum robinson	nicklas helenius	david marshall	andrew taylor	steven caulker	ben turner	kevin theophile catherine	peter whittingham	gary medel	aron gunnarsson	don cowie	peter odemwingie	craig bellamy	jordon mutch	frazier campbell	nicky maynard	joe lewis	mark hudson	craig noone	bo kyung kim
2013-11-9	2	2	petr cech	branislav ivanovic	gary cahill	john terry	 azpilicueta	 ramires	frank lampard	 oscar	 willian	eden hazard	samuel eto o	 mata	john mikel	demba ba	mark schwarzer	ashley cole	 david luiz	kevin de bruyne	boaz myhill	steven reid	jonas olsson	liam ridgewell	gareth mcauley	claudio yacob	chris brunt	morgan amalfitano	youssuf mulumbu	stephane sessegnon	shane long	goran popov	james morrison	victor anichebe	luke daniels	craig dawson	matej vydra	saido berahino
2013-11-9	0	0	julian speroni	joel ward	daniel gabbidon	dean moxey	damien delaney	yannick bolasie	kagisho dikgacoi	jerome thomas	mile jedinak	barry bannan	marouane chamakh	stuart o keefe	jason puncheon	cameron jerome	lewis price	adrian mariappa	jimmy kebe	dwight gayle	tim howard	leighton baines	phil jagielka	sylvain distin	seamus coleman	james mccarthy	gareth barry	leon osman	steven pienaar	kevin mirallas	romelu lukaku	ross barkley	 gerard deulofeu	 joel	john heitinga	john stones	nikica jelavic	steven naismith
2013-11-9	4	0	simon mignolet	glen johnson	daniel agger	aly cissokho	martin skrtel	steven gerrard	 coutinho	jordan henderson	 lucas leiva	luis suarez	daniel sturridge	 jose enrique	joe allen	victor moses	brad jones	mamadou sakho	 luis alberto	raheem sterling	maarten stekelenburg	philippe senderos	elsad zverotic	 amorebieta	steven sidwell	pajtim kasami	alexander kacaniklic	kieran richardson	ashkan dejagah	scott parker	dimitar berbatov	aaron hughes	giorgios karagounis	bryan ruiz	david stockdale	adel taarabt	derek boateng	darren bent
2013-11-9	4	1	artur boruc	nathaniel clyne	dejan lovren	 jose fonte	luke shaw	morgan schneiderlin	victor wanyama	james ward prowse	adam lallana	rickie lambert	jay rodriguez	steven davis	jack cork	pablo osvaldo	kelvin davis	calum chambers	jos hooiveld	sam gallagher	steve harper	liam rosenior	maynor figueroa	curtis davies	paul mcshane	ahmed al muhammadi	david meyler	tom huddlestone	jake livermore	george boyd	yannick sagbo	robert koren	stephen quinn	danny graham	eldin jakupovic	alex bruce	 gedo	nick proschwitz
2013-11-9	3	1	john ruddy	russell martin	michael turner	martin olsson	ryan bennett	robert snodgrass	jonny howson	leroy fer	anthony pilkington	gary hooper	johan elmander	bradley johnson	nathan redmond	mark bunn	steven whittaker	sebastien bassong	wes hoolahan	luciano becchio	jussi jaaskelainen	james tomkins	razvan rat	james collins	guy demel	kevin nolan	jack collison	ravel morrison	mark noble	stewart downing	joe cole	matthew jarvis	momo diame	carlton cole	 adrian	george mccartney	joey o brien	modibo maiga
2013-11-10	0	1	brad friedel	kyle walker	jan vertonghen	vlad chiriches	michael dawson	 paulinho	andros townsend	mousa dembele	gylfi sigurdsson	christian eriksen	 soldado	younes kaboul	 sandro	jermain defoe	 gomes	aaron lennon	erik lamela	lewis holtby	tim krul	davide santon	mike williamson	mapou yanga mbiwa	mathieu debuchy	yohan cabaye	moussa sissoko	cheick tiote	yoan gouffran	loic remy	shola ameobi	vurnon anita	papiss demba cisse	gabriel obertan	rob elliot	fabricio coloccini	hatem ben arfa	sammy ameobi
2013-11-10	1	0	vito mannone	phil bardsley	wes brown	ondrej celustka	john o shea	sung yueng ki	sebastian larsson	adam johnson	jack colback	emanuele giaccherini	steven fletcher	craig gardner	jozy altidore	fabio borini	keiren westwood	modibo diakite	 cabral	charis mavrias	costel pantilimon	micah richards	joleon lescott	aleksandar kolarov	martin demichelis	james milner	samir nasri	 javi garcia	yaya toure	 alvaro negredo	kun aguero	pablo zabaleta	 jesus navas	edin dzeko	joe hart	gael clichy	dedryck boyata	jack rodwell
2013-11-10	1	0	 de gea	patrice evra	phil jones	jonny evans	chris smalling	nemanja vidic	michael carrick	antonio valencia	shinji kagawa	wayne rooney	robin van persie	ryan giggs	tom cleverley	marouane fellaini	anders lindegaard	adnan januzaj	javier hernandez	 nani	wojciech szczesny	bacary sagna	thomas vermaelen	laurent koscielny	kieran gibbs	 mikel arteta	mesut ozil	aaron ramsey	 santi cazorla	mathieu flamini	olivier giroud	jack wilshere	nicklas bendtner	serge gnabry	lukasz fabianski	 nacho monreal	carl jenkinson	isaac hayden
2013-11-10	3	3	gerhard tremmel	 chico	ashley williams	 angel rangel	ben davies	leon britton	roland lamah	wayne routledge	jonathan de guzman	 pozuelo	wilfried bony	jonjo shelvey	nathan dyer	 canas	gregor zabret	 jordi amat	neil taylor	 alvaro	asmir begovic	erik pieters	robert huth	ryan shawcross	geoff cameron	wilson palacios	steven n zonzi	stephen ireland	marko arnautovic	jon walters	peter crouch	marc wilson	charlie adam	matthew etherington	thomas sorensen	glenn whelan	kenwyne jones	oussama assaidi
2013-11-23	3	3	tim howard	leighton baines	phil jagielka	sylvain distin	seamus coleman	james mccarthy	gareth barry	ross barkley	steven pienaar	kevin mirallas	romelu lukaku	john stones	leon osman	 gerard deulofeu	 joel	john heitinga	nikica jelavic	steven naismith	simon mignolet	glen johnson	daniel agger	martin skrtel	jon flanagan	steven gerrard	 coutinho	jordan henderson	 lucas leiva	joe allen	luis suarez	victor moses	daniel sturridge	brad jones	kolo toure	mamadou sakho	 luis alberto	raheem sterling
2013-11-23	2	0	wojciech szczesny	bacary sagna	per mertesacker	laurent koscielny	kieran gibbs	 mikel arteta	jack wilshere	mesut ozil	aaron ramsey	 santi cazorla	olivier giroud	 nacho monreal	tomas rosicky	theo walcott	lukasz fabianski	thomas vermaelen	nicklas bendtner	serge gnabry	artur boruc	nathaniel clyne	 jose fonte	luke shaw	jos hooiveld	morgan schneiderlin	victor wanyama	james ward prowse	adam lallana	rickie lambert	jay rodriguez	steven davis	pablo osvaldo	paulo gazzaniga	maya yoshida	calum chambers	harrison reed	sam gallagher
2013-11-23	1	2	maarten stekelenburg	aaron hughes	elsad zverotic	 amorebieta	pajtim kasami	kieran richardson	derek boateng	scott parker	dimitar berbatov	bryan ruiz	darren bent	steven sidwell	alexander kacaniklic	adel taarabt	david stockdale	philippe senderos	ashkan dejagah	moussa dembele	michel vorm	 chico	ashley williams	 angel rangel	ben davies	nathan dyer	roland lamah	jonathan de guzman	 canas	 pozuelo	wilfried bony	dwight tiendalli	jonjo shelvey	 alvaro	gerhard tremmel	 jordi amat	neil taylor	leon britton
2013-11-23	0	1	allan mcgregor	maynor figueroa	curtis davies	paul mcshane	ahmed al muhammadi	tom huddlestone	robert koren	robbie brady	jake livermore	george boyd	yannick sagbo	liam rosenior	danny graham	 gedo	steve harper	alex bruce	abdoulaye faye	david meyler	julian speroni	joel ward	daniel gabbidon	dean moxey	damien delaney	yannick bolasie	kagisho dikgacoi	mile jedinak	barry bannan	dwight gayle	marouane chamakh	stuart o keefe	jason puncheon	cameron jerome	neil alexander	adrian mariappa	jonathan williams	kevin phillips
2013-11-23	2	1	tim krul	fabricio coloccini	davide santon	mike williamson	mapou yanga mbiwa	yohan cabaye	moussa sissoko	cheick tiote	yoan gouffran	loic remy	shola ameobi	vurnon anita	hatem ben arfa	papiss demba cisse	rob elliot	massadio haidara	gabriel obertan	sammy ameobi	john ruddy	russell martin	michael turner	martin olsson	ryan bennett	bradley johnson	jonny howson	leroy fer	anthony pilkington	nathan redmond	gary hooper	wes hoolahan	johan elmander	joshua murphy	carlo nash	steven whittaker	sebastien bassong	luciano becchio
2013-11-23	2	0	asmir begovic	erik pieters	robert huth	ryan shawcross	geoff cameron	glenn whelan	steven n zonzi	charlie adam	marko arnautovic	jon walters	peter crouch	andy wilkinson	wilson palacios	thomas sorensen	 muniesa	brek shea	matthew etherington	oussama assaidi	vito mannone	phil bardsley	wes brown	ondrej celustka	john o shea	sung yueng ki	sebastian larsson	adam johnson	jack colback	emanuele giaccherini	steven fletcher	valentin roberge	jozy altidore	fabio borini	jordan pickford	 cabral	craig gardner	charis mavrias
2013-11-23	0	3	jussi jaaskelainen	james tomkins	james collins	guy demel	kevin nolan	jack collison	ravel morrison	mark noble	joey o brien	stewart downing	joe cole	matthew jarvis	momo diame	modibo maiga	 adrian	george mccartney	matthew taylor	carlton cole	petr cech	branislav ivanovic	gary cahill	john terry	 azpilicueta	 ramires	frank lampard	 oscar	john mikel	eden hazard	samuel eto o	michael essien	andre schurrle	demba ba	mark schwarzer	ashley cole	 mata	 willian
2013-11-24	6	0	costel pantilimon	pablo zabaleta	gael clichy	martin demichelis	matija nastasic	samir nasri	 jesus navas	 fernandinho	yaya toure	 alvaro negredo	kun aguero	joleon lescott	james milner	 javi garcia	joe hart	micah richards	edin dzeko	john guidetti	hugo lloris	kyle walker	younes kaboul	jan vertonghen	michael dawson	aaron lennon	 paulinho	erik lamela	lewis holtby	 sandro	 soldado	mousa dembele	gylfi sigurdsson	emmanuel adebayor	brad friedel	vlad chiriches	andros townsend	jermain defoe
2013-11-24	2	2	david marshall	andrew taylor	steven caulker	ben turner	kevin theophile catherine	peter whittingham	gary medel	jordon mutch	don cowie	frazier campbell	peter odemwingie	craig noone	bo kyung kim	andreas cornelius	joe lewis	mark hudson	aron gunnarsson	craig bellamy	 de gea	patrice evra	rio ferdinand	jonny evans	chris smalling	tom cleverley	antonio valencia	marouane fellaini	adnan januzaj	wayne rooney	javier hernandez	ryan giggs	danny welbeck	anders lindegaard	alexander buttner	 anderson	ashley young	 nani
2013-11-25	2	2	boaz myhill	steven reid	jonas olsson	goran popov	gareth mcauley	claudio yacob	chris brunt	morgan amalfitano	youssuf mulumbu	stephane sessegnon	shane long	james morrison	victor anichebe	luke daniels	craig dawson	matej vydra	saido berahino	nicolas anelka	brad guzan	nathan baker	ron vlaar	ciaran clark	leandro bacuna	karim el ahmadi	ashley westwood	yacouba sylla	aleksandar tonev	christian benteke	libor kozak	fabian delph	andreas weimann	gabriel agbonlahor	jed steer	chris herd	matthew lowton	jordan bowery
2013-11-30	0	0	brad guzan	ron vlaar	ciaran clark	leandro bacuna	 antonio luna	karim el ahmadi	ashley westwood	fabian delph	andreas weimann	gabriel agbonlahor	christian benteke	marc albrighton	aleksandar tonev	libor kozak	jed steer	nathan baker	matthew lowton	yacouba sylla	vito mannone	phil bardsley	andrea dossena	wes brown	john o shea	sung yueng ki	sebastian larsson	craig gardner	emanuele giaccherini	steven fletcher	fabio borini	ondrej celustka	adam johnson	jack colback	jordan pickford	valentin roberge	lee cattermole	jozy altidore
2013-11-30	0	3	david marshall	andrew taylor	steven caulker	ben turner	kevin theophile catherine	peter whittingham	gary medel	bo kyung kim	jordon mutch	don cowie	frazier campbell	craig noone	andreas cornelius	peter odemwingie	joe lewis	mark hudson	aron gunnarsson	craig bellamy	wojciech szczesny	bacary sagna	per mertesacker	laurent koscielny	kieran gibbs	 mikel arteta	jack wilshere	mesut ozil	aaron ramsey	 santi cazorla	olivier giroud	 nacho monreal	mathieu flamini	theo walcott	lukasz fabianski	thomas vermaelen	tomas rosicky	serge gnabry
2013-11-30	4	0	tim howard	phil jagielka	bryan oviedo	sylvain distin	seamus coleman	james mccarthy	gareth barry	leon osman	steven pienaar	 gerard deulofeu	romelu lukaku	john stones	nikica jelavic	kevin mirallas	 joel	tony hibbert	john heitinga	ross barkley	asmir begovic	erik pieters	 muniesa	ryan shawcross	geoff cameron	glenn whelan	steven n zonzi	charlie adam	jon walters	oussama assaidi	peter crouch	brek shea	kenwyne jones	thomas sorensen	marc wilson	andy wilkinson	wilson palacios	stephen ireland
2013-11-30	1	0	john ruddy	russell martin	sebastien bassong	martin olsson	ryan bennett	jonny howson	leroy fer	wes hoolahan	nathan redmond	gary hooper	johan elmander	steven whittaker	bradley johnson	luciano becchio	carlo nash	michael turner	 javi garrido	joshua murphy	julian speroni	joel ward	daniel gabbidon	dean moxey	damien delaney	kagisho dikgacoi	mile jedinak	jason puncheon	barry bannan	marouane chamakh	cameron jerome	jonathan williams	jimmy kebe	dwight gayle	lewis price	adrian mariappa	stuart o keefe	kevin phillips
2013-11-30	3	0	jussi jaaskelainen	george mccartney	james tomkins	james collins	guy demel	kevin nolan	matthew jarvis	mark noble	momo diame	stewart downing	modibo maiga	ravel morrison	joe cole	carlton cole	 adrian	jack collison	matthew taylor	joey o brien	maarten stekelenburg	aaron hughes	elsad zverotic	 amorebieta	steven sidwell	pajtim kasami	kieran richardson	damien duff	adel taarabt	scott parker	darren bent	giorgios karagounis	bryan ruiz	moussa dembele	david stockdale	philippe senderos	alexander kacaniklic	derek boateng
2013-11-30	2	1	tim krul	fabricio coloccini	davide santon	mike williamson	mathieu debuchy	yohan cabaye	moussa sissoko	cheick tiote	yoan gouffran	loic remy	shola ameobi	vurnon anita	papiss demba cisse	rob elliot	mapou yanga mbiwa	hatem ben arfa	gabriel obertan	sammy ameobi	boaz myhill	jonas olsson	liam ridgewell	gareth mcauley	billy jones	james morrison	chris brunt	morgan amalfitano	youssuf mulumbu	stephane sessegnon	shane long	zoltan gera	victor anichebe	saido berahino	luke daniels	goran popov	diego lugano	claudio yacob
2013-12-1	2	2	hugo lloris	kyle walker	jan vertonghen	vlad chiriches	michael dawson	aaron lennon	 paulinho	mousa dembele	 sandro	 soldado	nacer chadli	andros townsend	gylfi sigurdsson	jermain defoe	brad friedel	younes kaboul	lewis holtby	etienne capoue	 de gea	patrice evra	phil jones	jonny evans	chris smalling	nemanja vidic	tom cleverley	antonio valencia	shinji kagawa	wayne rooney	danny welbeck	ashley young	javier hernandez	 nani	anders lindegaard	 rafael	 anderson	marouane fellaini
2013-12-1	3	1	allan mcgregor	maynor figueroa	alex bruce	curtis davies	ahmed al muhammadi	david meyler	tom huddlestone	robert koren	robbie brady	jake livermore	yannick sagbo	liam rosenior	danny graham	george boyd	steve harper	james chester	abdoulaye faye	 gedo	simon mignolet	glen johnson	kolo toure	martin skrtel	jon flanagan	steven gerrard	jordan henderson	 lucas leiva	raheem sterling	luis suarez	victor moses	 luis alberto	 coutinho	daniel agger	mamadou sakho	lloyd jones	joe allen	 iago aspas
2013-12-1	3	1	petr cech	branislav ivanovic	gary cahill	john terry	 azpilicueta	michael essien	 ramires	 mata	 oscar	 fernando torres	eden hazard	frank lampard	john mikel	demba ba	mark schwarzer	ashley cole	 willian	andre schurrle	artur boruc	nathaniel clyne	dejan lovren	 jose fonte	luke shaw	morgan schneiderlin	victor wanyama	james ward prowse	adam lallana	jay rodriguez	pablo osvaldo	paulo gazzaniga	steven davis	rickie lambert	maya yoshida	calum chambers	jos hooiveld	jack cork
2013-12-1	3	0	costel pantilimon	pablo zabaleta	joleon lescott	gael clichy	martin demichelis	samir nasri	 jesus navas	 fernandinho	yaya toure	 alvaro negredo	kun aguero	aleksandar kolarov	james milner	edin dzeko	joe hart	micah richards	 javi garcia	jack rodwell	gerhard tremmel	 chico	ashley williams	dwight tiendalli	ben davies	jonjo shelvey	 pablo hernandez	jonathan de guzman	 canas	 pozuelo	 alvaro	nathan dyer	wayne routledge	michel vorm	 jordi amat	neil taylor	roland lamah	rory donnelly
2013-12-3	1	0	julian speroni	joel ward	daniel gabbidon	dean moxey	damien delaney	kagisho dikgacoi	mile jedinak	jason puncheon	barry bannan	marouane chamakh	cameron jerome	stuart o keefe	jonathan williams	jimmy kebe	lewis price	adrian mariappa	kevin phillips	dwight gayle	jussi jaaskelainen	james tomkins	razvan rat	james collins	kevin nolan	ravel morrison	mark noble	joey o brien	momo diame	stewart downing	carlton cole	george mccartney	joe cole	modibo maiga	 adrian	guy demel	matthew jarvis	jack collison
2013-12-4	2	0	wojciech szczesny	per mertesacker	laurent koscielny	 nacho monreal	carl jenkinson	tomas rosicky	mesut ozil	aaron ramsey	 santi cazorla	mathieu flamini	nicklas bendtner	 mikel arteta	jack wilshere	theo walcott	lukasz fabianski	thomas vermaelen	kieran gibbs	olivier giroud	allan mcgregor	maynor figueroa	alex bruce	james chester	ahmed al muhammadi	david meyler	tom huddlestone	robbie brady	jake livermore	danny graham	yannick sagbo	liam rosenior	george boyd	 gedo	steve harper	abdoulaye faye	robert koren	matty fryatt
2013-12-4	5	1	simon mignolet	glen johnson	daniel agger	martin skrtel	jon flanagan	steven gerrard	 coutinho	jordan henderson	joe allen	raheem sterling	luis suarez	 luis alberto	 iago aspas	brad jones	kolo toure	mamadou sakho	 lucas leiva	victor moses	john ruddy	russell martin	sebastien bassong	martin olsson	ryan bennett	bradley johnson	jonny howson	leroy fer	wes hoolahan	nathan redmond	johan elmander	steven whittaker	gary hooper	joshua murphy	carlo nash	michael turner	 javi garrido	luciano becchio
2013-12-4	0	1	 de gea	 rafael	patrice evra	chris smalling	nemanja vidic	ryan giggs	antonio valencia	shinji kagawa	marouane fellaini	wayne rooney	danny welbeck	adnan januzaj	javier hernandez	 nani	anders lindegaard	jonny evans	ashley young	tom cleverley	tim howard	phil jagielka	bryan oviedo	sylvain distin	seamus coleman	james mccarthy	gareth barry	ross barkley	steven pienaar	kevin mirallas	romelu lukaku	leon osman	 gerard deulofeu	steven naismith	 joel	john heitinga	john stones	nikica jelavic
2013-12-4	2	3	paulo gazzaniga	nathaniel clyne	maya yoshida	dejan lovren	luke shaw	steven davis	victor wanyama	james ward prowse	adam lallana	rickie lambert	jay rodriguez	 jose fonte	jack cork	pablo osvaldo	cody cropper	calum chambers	jos hooiveld	sam gallagher	brad guzan	nathan baker	ron vlaar	ciaran clark	leandro bacuna	 antonio luna	karim el ahmadi	ashley westwood	fabian delph	gabriel agbonlahor	libor kozak	matthew lowton	andreas weimann	christian benteke	jed steer	marc albrighton	yacouba sylla	aleksandar tonev
2013-12-4	0	0	asmir begovic	erik pieters	marc wilson	ryan shawcross	geoff cameron	glenn whelan	steven n zonzi	charlie adam	marko arnautovic	oussama assaidi	peter crouch	 muniesa	stephen ireland	thomas sorensen	jermaine pennant	wilson palacios	kenwyne jones	jon walters	david marshall	steven caulker	ben turner	kevin theophile catherine	peter whittingham	gary medel	aron gunnarsson	jordon mutch	don cowie	declan john	frazier campbell	peter odemwingie	joe lewis	matthew connolly	mark hudson	craig noone	bo kyung kim	andreas cornelius
2013-12-4	3	4	vito mannone	phil bardsley	andrea dossena	wes brown	john o shea	sung yueng ki	craig gardner	jack colback	emanuele giaccherini	jozy altidore	fabio borini	sebastian larsson	adam johnson	steven fletcher	jordan pickford	ondrej celustka	valentin roberge	lee cattermole	petr cech	branislav ivanovic	gary cahill	john terry	 azpilicueta	 ramires	frank lampard	 mata	 willian	 fernando torres	eden hazard	john mikel	andre schurrle	demba ba	mark schwarzer	ashley cole	michael essien	kevin de bruyne
2013-12-4	3	0	michel vorm	 chico	ashley williams	dwight tiendalli	ben davies	jonjo shelvey	 pablo hernandez	jonathan de guzman	 canas	 pozuelo	 alvaro	nathan dyer	roland lamah	wayne routledge	gerhard tremmel	 jordi amat	neil taylor	leon britton	tim krul	fabricio coloccini	davide santon	mike williamson	mathieu debuchy	yohan cabaye	moussa sissoko	cheick tiote	yoan gouffran	loic remy	shola ameobi	mapou yanga mbiwa	massadio haidara	gabriel obertan	rob elliot	vurnon anita	papiss demba cisse	sammy ameobi
2013-12-4	2	3	boaz myhill	steven reid	jonas olsson	liam ridgewell	gareth mcauley	claudio yacob	james morrison	chris brunt	morgan amalfitano	shane long	saido berahino	zoltan gera	victor anichebe	matej vydra	luke daniels	goran popov	diego lugano	stephane sessegnon	costel pantilimon	vincent kompany	pablo zabaleta	aleksandar kolarov	martin demichelis	samir nasri	 jesus navas	 fernandinho	yaya toure	edin dzeko	kun aguero	james milner	 javi garcia	jack rodwell	joe hart	micah richards	joleon lescott	 alvaro negredo
2013-12-4	1	2	maarten stekelenburg	john arne riise	philippe senderos	aaron hughes	sascha riether	pajtim kasami	alexander kacaniklic	giorgios karagounis	ashkan dejagah	scott parker	dimitar berbatov	steven sidwell	damien duff	bryan ruiz	david stockdale	elsad zverotic	adel taarabt	derek boateng	hugo lloris	kyle walker	jan vertonghen	vlad chiriches	michael dawson	aaron lennon	 paulinho	erik lamela	etienne capoue	 sandro	jermain defoe	lewis holtby	andros townsend	nacer chadli	brad friedel	kyle naughton	gylfi sigurdsson	 soldado
2013-12-7	0	1	 de gea	 rafael	patrice evra	phil jones	jonny evans	nemanja vidic	tom cleverley	adnan januzaj	javier hernandez	 nani	robin van persie	 anderson	antonio valencia	wilfried zaha	anders lindegaard	rio ferdinand	ashley young	danny welbeck	tim krul	fabricio coloccini	davide santon	mike williamson	mathieu debuchy	yohan cabaye	moussa sissoko	vurnon anita	cheick tiote	yoan gouffran	loic remy	mapou yanga mbiwa	hatem ben arfa	shola ameobi	rob elliot	jonas gutierrez	papiss demba cisse	gabriel obertan
2013-12-7	2	0	julian speroni	joel ward	daniel gabbidon	dean moxey	damien delaney	kagisho dikgacoi	mile jedinak	jason puncheon	barry bannan	marouane chamakh	cameron jerome	adrian mariappa	stuart o keefe	lewis price	jonathan williams	jimmy kebe	kevin phillips	dwight gayle	david marshall	steven caulker	ben turner	kevin theophile catherine	peter whittingham	gary medel	bo kyung kim	jordon mutch	don cowie	declan john	frazier campbell	craig noone	andreas cornelius	peter odemwingie	joe lewis	matthew connolly	mark hudson	aron gunnarsson
2013-12-7	4	1	simon mignolet	glen johnson	mamadou sakho	martin skrtel	jon flanagan	steven gerrard	 coutinho	jordan henderson	joe allen	raheem sterling	luis suarez	martin kelly	 lucas leiva	victor moses	brad jones	aly cissokho	 luis alberto	 iago aspas	jussi jaaskelainen	george mccartney	james tomkins	james collins	guy demel	kevin nolan	matthew jarvis	mark noble	momo diame	stewart downing	modibo maiga	matthew taylor	joey o brien	joe cole	 adrian	jack collison	alou diarra	carlton cole
2013-12-7	1	1	paulo gazzaniga	dejan lovren	 jose fonte	calum chambers	luke shaw	steven davis	james ward prowse	jack cork	adam lallana	jay rodriguez	pablo osvaldo	gaston ramirez	harrison reed	rickie lambert	cody cropper	maya yoshida	jos hooiveld	sam gallagher	costel pantilimon	vincent kompany	pablo zabaleta	aleksandar kolarov	martin demichelis	james milner	samir nasri	 fernandinho	yaya toure	 alvaro negredo	kun aguero	 javi garcia	 jesus navas	edin dzeko	joe hart	micah richards	joleon lescott	gael clichy
