@relation training
@attribute 'Team 1: Goalkeeper: Attacking' numeric
@attribute 'Team 1: Goalkeeper: Skill' numeric
@attribute 'Team 1: Goalkeeper: Movement' numeric
@attribute 'Team 1: Goalkeeper: Power' numeric
@attribute 'Team 1: Goalkeeper: Mentality' numeric
@attribute 'Team 1: Goalkeeper: Defending' numeric
@attribute 'Team 1: Goalkeeper: Goalkeeping' numeric
@attribute 'Team 1: Defender: Attacking' numeric
@attribute 'Team 1: Defender: Skill' numeric
@attribute 'Team 1: Defender: Movement' numeric
@attribute 'Team 1: Defender: Power' numeric
@attribute 'Team 1: Defender: Mentality' numeric
@attribute 'Team 1: Defender: Defending' numeric
@attribute 'Team 1: Defender: Goalkeeping' numeric
@attribute 'Team 1: Midfielder: Attacking' numeric
@attribute 'Team 1: Midfielder: Skill' numeric
@attribute 'Team 1: Midfielder: Movement' numeric
@attribute 'Team 1: Midfielder: Power' numeric
@attribute 'Team 1: Midfielder: Mentality' numeric
@attribute 'Team 1: Midfielder: Defending' numeric
@attribute 'Team 1: Midfielder: Goalkeeping' numeric
@attribute 'Team 1: Forward: Attacking' numeric
@attribute 'Team 1: Forward: Skill' numeric
@attribute 'Team 1: Forward: Movement' numeric
@attribute 'Team 1: Forward: Power' numeric
@attribute 'Team 1: Forward: Mentality' numeric
@attribute 'Team 1: Forward: Defending' numeric
@attribute 'Team 1: Forward: Goalkeeping' numeric
@attribute 'Team 1: Number of Goalkeepers' numeric
@attribute 'Team 1: Number of Defenders' numeric
@attribute 'Team 1: Number of Midfielders' numeric
@attribute 'Team 1: Number of Strikers' numeric
@attribute 'Team 2: Goalkeeper: Attacking' numeric
@attribute 'Team 2: Goalkeeper: Skill' numeric
@attribute 'Team 2: Goalkeeper: Movement' numeric
@attribute 'Team 2: Goalkeeper: Power' numeric
@attribute 'Team 2: Goalkeeper: Mentality' numeric
@attribute 'Team 2: Goalkeeper: Defending' numeric
@attribute 'Team 2: Goalkeeper: Goalkeeping' numeric
@attribute 'Team 2: Defender: Attacking' numeric
@attribute 'Team 2: Defender: Skill' numeric
@attribute 'Team 2: Defender: Movement' numeric
@attribute 'Team 2: Defender: Power' numeric
@attribute 'Team 2: Defender: Mentality' numeric
@attribute 'Team 2: Defender: Defending' numeric
@attribute 'Team 2: Defender: Goalkeeping' numeric
@attribute 'Team 2: Midfielder: Attacking' numeric
@attribute 'Team 2: Midfielder: Skill' numeric
@attribute 'Team 2: Midfielder: Movement' numeric
@attribute 'Team 2: Midfielder: Power' numeric
@attribute 'Team 2: Midfielder: Mentality' numeric
@attribute 'Team 2: Midfielder: Defending' numeric
@attribute 'Team 2: Midfielder: Goalkeeping' numeric
@attribute 'Team 2: Forward: Attacking' numeric
@attribute 'Team 2: Forward: Skill' numeric
@attribute 'Team 2: Forward: Movement' numeric
@attribute 'Team 2: Forward: Power' numeric
@attribute 'Team 2: Forward: Mentality' numeric
@attribute 'Team 2: Forward: Defending' numeric
@attribute 'Team 2: Forward: Goalkeeping' numeric
@attribute 'Team 2: Number of Goalkeepers' numeric
@attribute 'Team 2: Number of Defenders' numeric
@attribute 'Team 2: Number of Midfielders' numeric
@attribute 'Team 2: Number of Strikers' numeric
@attribute 'Outcome' {0, 1, 2}
@data
15.6, 17.6, 55.0, 44.2, 32.5, 13.6666666667, 84.0, 19.0666666667, 21.2666666667, 22.5333333333, 19.6666666667, 18.5555555556, 22.3333333333, 3.73333333333, 13.84, 14.32, 15.44, 14.52, 13.3333333333, 7.0, 2.64, 38.2, 32.9, 41.1, 36.3, 33.8333333333, 12.6666666667, 5.8, 1.0, 3.0, 5.0, 2.0, 18.8, 18.8, 51.2, 38.8, 26.1666666667, 12.3333333333, 79.2, 19.2, 23.2666666667, 25.2, 21.3333333333, 20.5555555556, 24.5555555556, 3.33333333333, 13.56, 14.24, 13.12, 13.76, 11.8666666667, 7.53333333334, 1.88, 34.7, 33.6, 39.9, 36.7, 28.4166666666, 8.0, 6.3, 1.0, 3.0, 5.0, 2.0, 2
18.4, 21.4, 52.2, 42.6, 28.6666666667, 16.0, 76.0, 24.2666666667, 26.9333333333, 25.1333333333, 24.9333333333, 25.9444444444, 27.3333333333, 4.4, 10.5333333333, 10.2666666667, 11.5333333333, 12.9666666667, 11.75, 14.1111111111, 1.73333333333, 75.6, 60.6, 68.4, 78.2, 66.8333333333, 21.3333333333, 9.2, 1.0, 3.0, 6.0, 1.0, 13.0, 13.0, 27.4, 30.0, 21.5, 9.33333333333, 54.4, 22.2, 23.4, 24.7333333333, 23.3333333333, 23.3888888889, 26.0, 3.66666666667, 10.7333333333, 10.9, 12.6, 11.3, 10.5277777778, 5.22222222222, 1.7, 74.8, 64.6, 70.8, 76.4, 65.8333333333, 25.0, 9.2, 1.0, 3.0, 6.0, 1.0, 1
17.0, 23.4, 52.8, 42.8, 25.6666666667, 12.6666666667, 74.8, 13.45, 12.95, 17.1, 17.1, 15.1666666667, 19.0833333333, 3.45, 22.4, 25.4666666667, 23.2666666667, 24.5333333333, 22.7222222222, 20.5555555556, 4.33333333333, 22.7333333333, 23.6666666667, 26.1333333333, 24.8666666667, 23.6666666667, 12.2222222222, 3.33333333333, 1.0, 4.0, 3.0, 3.0, 19.8, 18.4, 47.0, 39.8, 28.1666666667, 12.3333333333, 76.6, 12.7, 12.55, 16.3, 14.85, 15.4583333333, 19.9166666667, 2.2, 21.8, 22.7333333333, 26.8, 21.8, 23.2777777778, 23.8888888889, 4.0, 20.2666666667, 22.4666666667, 26.6666666667, 19.2, 18.5, 12.0, 3.73333333333, 1.0, 4.0, 3.0, 3.0, 0
18.2, 19.6, 42.0, 45.2, 35.1666666667, 22.0, 68.0, 13.15, 15.25, 18.5, 16.5, 13.7916666667, 18.5, 2.9, 17.3, 15.7, 20.95, 16.95, 13.1666666667, 6.33333333333, 3.15, 34.7, 27.8, 33.3, 37.1, 31.75, 12.6666666667, 3.7, 1.0, 4.0, 4.0, 2.0, 11.4, 15.0, 46.2, 35.4, 28.1666666667, 11.3333333333, 77.2, 16.15, 15.5, 16.6, 18.25, 14.9166666667, 19.0, 2.5, 19.4, 19.45, 12.75, 17.85, 18.2916666667, 8.41666666668, 2.4, 32.3, 32.7, 34.8, 34.5, 24.6666666666, 10.3333333334, 4.8, 1.0, 4.0, 4.0, 2.0, 2
14.0, 17.8, 45.2, 39.4, 22.1666666667, 12.3333333333, 68.0, 13.6, 16.35, 17.55, 16.45, 14.9166666667, 17.5, 2.75, 16.65, 19.45, 19.3, 17.15, 15.2916666667, 7.0, 2.6, 31.6, 34.1, 39.3, 32.5, 30.5, 12.5, 4.9, 1.0, 4.0, 4.0, 2.0, 16.8, 19.2, 59.0, 43.4, 35.5, 14.0, 83.0, 12.45, 12.75, 16.15, 15.1, 13.0833333333, 18.25, 2.75, 16.7, 19.5, 19.8, 17.05, 16.7916666667, 8.5, 1.85, 39.2, 37.5, 38.0, 39.0, 38.25, 30.8333333334, 5.3, 1.0, 4.0, 4.0, 2.0, 2
16.2, 17.6, 50.0, 38.8, 27.5, 19.3333333333, 71.0, 12.4, 11.65, 15.5, 14.55, 14.5416666667, 18.25, 2.95, 13.8, 16.15, 18.35, 17.85, 17.0416666667, 16.6666666667, 2.95, 35.0, 31.4, 41.3, 33.5, 27.6666666666, 9.33333333335, 5.0, 1.0, 4.0, 4.0, 2.0, 18.0, 17.6, 56.6, 44.0, 31.8333333333, 14.3333333333, 79.2, 15.55, 17.45, 18.25, 18.35, 15.7916666667, 20.3333333333, 2.8, 15.3, 16.1, 18.0, 15.3, 16.9583333333, 17.9166666667, 2.7, 37.7, 36.9, 42.1, 37.6, 35.1666666667, 15.8333333334, 5.1, 1.0, 4.0, 4.0, 2.0, 2
13.0, 15.0, 46.6, 45.2, 30.1666666667, 11.6666666667, 73.2, 13.9, 14.45, 17.25, 17.0, 15.1666666667, 17.3333333333, 2.9, 11.84, 12.16, 15.92, 12.72, 11.7, 8.93333333334, 2.0, 67.0, 64.2, 71.0, 67.4, 61.5, 21.3333333333, 12.0, 1.0, 4.0, 5.0, 1.0, 22.4, 17.4, 46.8, 46.8, 22.5, 14.6666666667, 78.6, 15.85, 18.4, 17.95, 18.05, 18.1666666667, 18.8333333333, 2.05, 13.16, 12.84, 14.08, 14.68, 13.6333333333, 6.26666666666, 2.52, 76.0, 72.0, 72.8, 81.2, 65.8333333333, 32.0, 11.4, 1.0, 4.0, 5.0, 1.0, 0
16.8, 19.0, 58.6, 40.6, 25.3333333333, 13.3333333333, 75.4, 15.45, 16.55, 17.0, 18.05, 16.5416666667, 19.0833333333, 3.15, 13.52, 14.6, 17.0, 14.48, 12.7333333333, 7.53333333334, 1.92, 69.0, 63.0, 75.2, 78.2, 68.0, 31.3333333333, 10.6, 1.0, 4.0, 5.0, 1.0, 16.4, 16.8, 52.8, 39.8, 29.6666666667, 14.0, 75.0, 11.55, 10.15, 12.95, 16.25, 13.25, 20.8333333333, 2.9, 13.12, 11.44, 11.92, 14.84, 11.6, 3.73333333334, 1.92, 71.0, 69.6, 75.6, 72.4, 64.0, 22.0, 11.6, 1.0, 4.0, 5.0, 1.0, 1
19.0, 20.2, 51.4, 40.2, 29.0, 12.0, 81.6, 12.35, 11.8, 13.6, 14.35, 13.8333333333, 19.5833333333, 2.65, 16.2, 17.65, 14.35, 18.5, 18.2083333333, 17.8333333333, 3.3, 37.4, 32.3, 35.4, 38.2, 32.9166666667, 12.5, 4.6, 1.0, 4.0, 4.0, 2.0, 14.0, 17.8, 45.2, 39.4, 22.1666666667, 12.3333333333, 68.0, 13.6, 16.35, 17.55, 16.45, 14.9166666667, 17.5, 2.75, 16.65, 19.45, 19.3, 17.15, 15.2916666667, 7.0, 2.6, 31.6, 34.1, 39.3, 32.5, 30.5, 12.5, 4.9, 1.0, 4.0, 4.0, 2.0, 2
23.8, 32.4, 58.2, 49.2, 43.0, 10.3333333333, 90.8, 22.0666666667, 24.2, 27.1333333333, 22.1333333333, 22.9444444444, 26.4444444444, 3.73333333333, 13.32, 14.12, 16.56, 16.52, 15.4666666667, 13.8, 2.0, 36.2, 38.1, 43.7, 35.9, 28.8333333334, 6.83333333335, 2.1, 1.0, 3.0, 5.0, 2.0, 17.0, 23.4, 52.8, 42.8, 25.6666666667, 12.6666666667, 74.8, 21.3333333333, 21.4, 22.9333333333, 22.9333333333, 22.6111111111, 24.3333333333, 4.2, 12.8, 12.12, 16.2, 14.44, 12.3333333333, 3.8, 1.68, 34.1, 35.5, 39.2, 37.3, 35.5, 18.3333333334, 5.0, 1.0, 3.0, 5.0, 2.0, 2
