@relation training
@attribute 'Team 1: Goalkeeper: Attacking' numeric
@attribute 'Team 1: Goalkeeper: Skill' numeric
@attribute 'Team 1: Goalkeeper: Movement' numeric
@attribute 'Team 1: Goalkeeper: Power' numeric
@attribute 'Team 1: Goalkeeper: Mentality' numeric
@attribute 'Team 1: Goalkeeper: Defending' numeric
@attribute 'Team 1: Goalkeeper: Goalkeeping' numeric
@attribute 'Team 1: Defender: Attacking' numeric
@attribute 'Team 1: Defender: Skill' numeric
@attribute 'Team 1: Defender: Movement' numeric
@attribute 'Team 1: Defender: Power' numeric
@attribute 'Team 1: Defender: Mentality' numeric
@attribute 'Team 1: Defender: Defending' numeric
@attribute 'Team 1: Defender: Goalkeeping' numeric
@attribute 'Team 1: Midfielder: Attacking' numeric
@attribute 'Team 1: Midfielder: Skill' numeric
@attribute 'Team 1: Midfielder: Movement' numeric
@attribute 'Team 1: Midfielder: Power' numeric
@attribute 'Team 1: Midfielder: Mentality' numeric
@attribute 'Team 1: Midfielder: Defending' numeric
@attribute 'Team 1: Midfielder: Goalkeeping' numeric
@attribute 'Team 1: Forward: Attacking' numeric
@attribute 'Team 1: Forward: Skill' numeric
@attribute 'Team 1: Forward: Movement' numeric
@attribute 'Team 1: Forward: Power' numeric
@attribute 'Team 1: Forward: Mentality' numeric
@attribute 'Team 1: Forward: Defending' numeric
@attribute 'Team 1: Forward: Goalkeeping' numeric
@attribute 'Team 1: Number of Goalkeepers' numeric
@attribute 'Team 1: Number of Defenders' numeric
@attribute 'Team 1: Number of Midfielders' numeric
@attribute 'Team 1: Number of Strikers' numeric
@attribute 'Team 2: Goalkeeper: Attacking' numeric
@attribute 'Team 2: Goalkeeper: Skill' numeric
@attribute 'Team 2: Goalkeeper: Movement' numeric
@attribute 'Team 2: Goalkeeper: Power' numeric
@attribute 'Team 2: Goalkeeper: Mentality' numeric
@attribute 'Team 2: Goalkeeper: Defending' numeric
@attribute 'Team 2: Goalkeeper: Goalkeeping' numeric
@attribute 'Team 2: Defender: Attacking' numeric
@attribute 'Team 2: Defender: Skill' numeric
@attribute 'Team 2: Defender: Movement' numeric
@attribute 'Team 2: Defender: Power' numeric
@attribute 'Team 2: Defender: Mentality' numeric
@attribute 'Team 2: Defender: Defending' numeric
@attribute 'Team 2: Defender: Goalkeeping' numeric
@attribute 'Team 2: Midfielder: Attacking' numeric
@attribute 'Team 2: Midfielder: Skill' numeric
@attribute 'Team 2: Midfielder: Movement' numeric
@attribute 'Team 2: Midfielder: Power' numeric
@attribute 'Team 2: Midfielder: Mentality' numeric
@attribute 'Team 2: Midfielder: Defending' numeric
@attribute 'Team 2: Midfielder: Goalkeeping' numeric
@attribute 'Team 2: Forward: Attacking' numeric
@attribute 'Team 2: Forward: Skill' numeric
@attribute 'Team 2: Forward: Movement' numeric
@attribute 'Team 2: Forward: Power' numeric
@attribute 'Team 2: Forward: Mentality' numeric
@attribute 'Team 2: Forward: Defending' numeric
@attribute 'Team 2: Forward: Goalkeeping' numeric
@attribute 'Team 2: Number of Goalkeepers' numeric
@attribute 'Team 2: Number of Defenders' numeric
@attribute 'Team 2: Number of Midfielders' numeric
@attribute 'Team 2: Number of Strikers' numeric
@attribute 'Outcome' {0, 1, 2}
@data
22.0, 32.25, 55.3333333333, 48.25, 53.0, 22.0, 78.2, 22.3333333333, 22.6666666667, 28.6666666667, 21.0833333333, 25.8333333333, 26.8333333333, 10.0666666667, 17.1875, 18.125, 18.5, 18.0, 14.75, 7.25, 6.9, 27.5, 24.75, 26.8888888889, 27.5833333333, 26.9166666667, 18.0, 9.46666666667, 1.0, 3.0, 4.0, 3.0, 23.0, 30.25, 34.6666666667, 32.75, 31.5, 23.0, 64.0, 12.1666666667, 9.91666666667, 24.6666666667, 15.8333333333, 22.5833333333, 24.0, 7.6, 16.625, 17.125, 16.4166666667, 16.8125, 16.625, 14.25, 7.0, 22.5833333333, 20.5833333333, 24.8888888889, 19.1666666667, 18.9166666667, 8.66666666667, 8.2, 1.0, 3.0, 4.0, 3.0, 2
21.0, 32.25, 54.3333333333, 42.25, 70.25, 20.0, 74.0, 19.9166666667, 21.25, 22.3333333333, 24.3333333333, 21.8333333333, 25.3333333333, 9.0, 14.0, 14.125, 17.3333333333, 16.9375, 15.75, 17.375, 6.4, 24.1666666667, 23.3333333333, 26.8888888889, 25.5833333333, 24.3333333333, 8.83333333333, 8.8, 1.0, 3.0, 4.0, 3.0, 26.75, 37.25, 54.6666666667, 51.75, 37.5, 28.5, 67.0, 17.8333333333, 15.25, 23.0, 21.4166666667, 22.8333333333, 25.1666666667, 9.73333333333, 16.0625, 14.3125, 21.1666666667, 17.8125, 14.625, 7.125, 5.45, 24.3333333333, 21.75, 29.2222222222, 25.5, 25.4166666667, 10.8333333333, 7.06666666667, 1.0, 3.0, 4.0, 3.0, 2
21.0, 33.75, 56.3333333333, 40.25, 61.75, 21.0, 75.2, 14.0625, 12.1875, 17.9166666667, 15.75, 18.375, 20.25, 6.95, 24.6666666667, 26.1666666667, 24.3333333333, 26.4166666667, 28.6666666667, 21.5, 11.8666666667, 24.8333333333, 18.1666666667, 21.3333333333, 24.75, 25.9166666667, 8.5, 7.73333333333, 1.0, 4.0, 3.0, 3.0, 42.0, 45.25, 65.3333333333, 50.25, 61.25, 66.5, 27.2, 13.0625, 12.125, 16.25, 15.125, 19.625, 20.0, 7.0, 25.75, 26.3333333333, 24.7777777778, 26.0, 23.6666666667, 15.5, 10.6666666667, 23.0, 24.9166666667, 27.0, 23.9166666667, 22.5, 11.8333333333, 8.86666666667, 1.0, 4.0, 3.0, 3.0, 2
22.75, 30.5, 58.0, 44.75, 62.5, 22.0, 73.8, 13.625, 12.0625, 17.5833333333, 15.0, 17.5625, 19.25, 7.45, 23.5, 22.75, 23.7777777778, 24.0833333333, 23.3333333333, 22.8333333333, 9.4, 23.5, 18.25, 25.0, 25.3333333333, 20.9166666667, 10.3333333333, 8.46666666667, 1.0, 4.0, 3.0, 3.0, 22.0, 30.5, 61.6666666667, 46.75, 68.5, 22.0, 79.0, 16.375, 18.875, 18.75, 19.4375, 20.1875, 20.125, 7.2, 22.25, 24.1666666667, 30.1111111111, 22.9166666667, 24.25, 8.0, 9.73333333333, 25.9166666667, 21.3333333333, 24.5555555556, 25.3333333333, 27.5, 10.0, 9.0, 1.0, 4.0, 3.0, 3.0, 0
25.5, 31.0, 59.6666666667, 44.5, 53.75, 20.0, 81.2, 10.55, 9.35, 14.6666666667, 11.4, 14.55, 14.7, 5.44, 17.6875, 19.875, 19.8333333333, 18.0, 19.6875, 11.0, 6.65, 62.5, 46.0, 85.3333333333, 67.5, 59.75, 20.0, 21.2, 1.0, 5.0, 4.0, 1.0, 24.25, 34.25, 56.0, 46.25, 63.0, 24.0, 74.0, 10.6, 10.55, 13.1333333333, 12.05, 13.15, 14.5, 5.76, 15.5625, 13.75, 20.9166666667, 16.625, 16.0, 5.5, 5.45, 73.5, 61.75, 77.3333333333, 71.0, 73.5, 27.0, 25.8, 1.0, 5.0, 4.0, 1.0, 1
23.75, 33.75, 56.0, 45.5, 63.0, 25.0, 77.8, 15.6875, 17.375, 19.5833333333, 19.625, 16.9375, 19.625, 7.15, 15.4375, 13.6875, 18.0, 17.25, 17.875, 18.125, 6.4, 37.375, 35.875, 38.3333333333, 37.875, 36.375, 27.0, 14.0, 1.0, 4.0, 4.0, 2.0, 21.25, 35.5, 53.6666666667, 40.75, 58.75, 20.0, 84.0, 20.1875, 21.1875, 17.0833333333, 18.5625, 19.375, 5.5, 7.55, 18.3125, 19.5625, 20.75, 19.3125, 19.4375, 6.125, 7.8, 40.125, 32.75, 43.5, 40.25, 39.375, 13.5, 11.5, 1.0, 4.0, 4.0, 2.0, 0
20.0, 28.75, 50.6666666667, 41.0, 56.75, 20.0, 70.6, 17.8333333333, 17.0833333333, 17.6666666667, 17.4166666667, 21.9166666667, 24.1666666667, 9.93333333333, 18.0, 19.3125, 19.1666666667, 18.8125, 16.3125, 9.25, 7.4, 24.0833333333, 19.9166666667, 23.6666666667, 25.6666666667, 26.3333333333, 12.6666666667, 9.06666666667, 1.0, 3.0, 4.0, 3.0, 23.25, 36.5, 51.3333333333, 46.0, 64.75, 23.0, 83.4, 18.75, 13.3333333333, 25.1111111111, 20.4166666667, 25.0, 26.6666666667, 8.53333333333, 14.375, 15.125, 19.4166666667, 16.625, 14.875, 5.25, 6.1, 25.6666666667, 21.75, 27.0, 26.1666666667, 26.6666666667, 8.66666666667, 7.46666666667, 1.0, 3.0, 4.0, 3.0, 2
21.5, 34.75, 50.0, 35.25, 30.0, 21.0, 68.2, 15.25, 12.5, 18.5, 14.1875, 19.75, 20.625, 6.45, 19.5625, 19.1875, 20.25, 19.5625, 19.125, 6.5, 6.8, 35.375, 32.5, 38.0, 38.5, 34.375, 21.25, 12.4, 1.0, 4.0, 4.0, 2.0, 21.75, 34.5, 47.0, 47.0, 66.75, 20.0, 84.4, 14.875, 11.3125, 17.8333333333, 13.8125, 18.8125, 20.125, 6.35, 20.6875, 19.375, 19.0833333333, 18.75, 19.25, 5.75, 7.1, 34.0, 29.125, 37.3333333333, 34.25, 29.25, 10.5, 12.3, 1.0, 4.0, 4.0, 2.0, 1
24.5, 33.75, 54.6666666667, 46.0, 49.75, 25.0, 79.6, 14.5625, 16.8125, 19.4166666667, 21.6875, 20.9375, 21.625, 7.2, 23.4166666667, 25.25, 25.5555555556, 28.4166666667, 27.4166666667, 27.8333333333, 9.73333333333, 26.5, 26.1666666667, 29.1111111111, 29.0833333333, 28.8333333333, 12.0, 9.6, 1.0, 4.0, 3.0, 3.0, 21.0, 36.25, 67.6666666667, 44.75, 65.75, 21.0, 85.4, 13.8125, 13.1875, 19.0, 15.6875, 19.5, 20.375, 6.6, 28.3333333333, 23.1666666667, 26.4444444444, 28.25, 27.0, 12.6666666667, 8.86666666667, 24.4166666667, 22.1666666667, 27.8888888889, 24.1666666667, 22.8333333333, 8.5, 7.93333333333, 1.0, 4.0, 3.0, 3.0, 2
nan, nan, nan, nan, nan, nan, nan, 8.79166666667, 7.875, 10.0, 9.66666666667, 8.5, 9.25, 4.3, 38.625, 39.5, 37.1666666667, 39.0, 35.5, 23.25, 16.0, 23.5, 18.6666666667, 27.5555555556, 25.25, 24.3333333333, 7.0, 6.53333333333, 0.0, 6.0, 2.0, 3.0, nan, nan, nan, nan, nan, nan, nan, 12.3333333333, 11.4166666667, 13.5, 13.3333333333, 13.3333333333, 11.9166666667, 4.63333333333, 31.75, 32.625, 39.1666666667, 35.5, 40.5, 40.75, 14.2, 26.0833333333, 28.25, 28.8888888889, 26.0, 24.8333333333, 8.33333333333, 10.6, 0.0, 6.0, 2.0, 3.0, 0
