@relation training
@attribute 'Team 1: Goalkeeper: Attacking' numeric
@attribute 'Team 1: Goalkeeper: Skill' numeric
@attribute 'Team 1: Goalkeeper: Movement' numeric
@attribute 'Team 1: Goalkeeper: Power' numeric
@attribute 'Team 1: Goalkeeper: Mentality' numeric
@attribute 'Team 1: Goalkeeper: Defending' numeric
@attribute 'Team 1: Goalkeeper: Goalkeeping' numeric
@attribute 'Team 1: Defender: Attacking' numeric
@attribute 'Team 1: Defender: Skill' numeric
@attribute 'Team 1: Defender: Movement' numeric
@attribute 'Team 1: Defender: Power' numeric
@attribute 'Team 1: Defender: Mentality' numeric
@attribute 'Team 1: Defender: Defending' numeric
@attribute 'Team 1: Defender: Goalkeeping' numeric
@attribute 'Team 1: Midfielder: Attacking' numeric
@attribute 'Team 1: Midfielder: Skill' numeric
@attribute 'Team 1: Midfielder: Movement' numeric
@attribute 'Team 1: Midfielder: Power' numeric
@attribute 'Team 1: Midfielder: Mentality' numeric
@attribute 'Team 1: Midfielder: Defending' numeric
@attribute 'Team 1: Midfielder: Goalkeeping' numeric
@attribute 'Team 1: Forward: Attacking' numeric
@attribute 'Team 1: Forward: Skill' numeric
@attribute 'Team 1: Forward: Movement' numeric
@attribute 'Team 1: Forward: Power' numeric
@attribute 'Team 1: Forward: Mentality' numeric
@attribute 'Team 1: Forward: Defending' numeric
@attribute 'Team 1: Forward: Goalkeeping' numeric
@attribute 'Team 1: Number of Goalkeepers' numeric
@attribute 'Team 1: Number of Defenders' numeric
@attribute 'Team 1: Number of Midfielders' numeric
@attribute 'Team 1: Number of Strikers' numeric
@attribute 'Team 2: Goalkeeper: Attacking' numeric
@attribute 'Team 2: Goalkeeper: Skill' numeric
@attribute 'Team 2: Goalkeeper: Movement' numeric
@attribute 'Team 2: Goalkeeper: Power' numeric
@attribute 'Team 2: Goalkeeper: Mentality' numeric
@attribute 'Team 2: Goalkeeper: Defending' numeric
@attribute 'Team 2: Goalkeeper: Goalkeeping' numeric
@attribute 'Team 2: Defender: Attacking' numeric
@attribute 'Team 2: Defender: Skill' numeric
@attribute 'Team 2: Defender: Movement' numeric
@attribute 'Team 2: Defender: Power' numeric
@attribute 'Team 2: Defender: Mentality' numeric
@attribute 'Team 2: Defender: Defending' numeric
@attribute 'Team 2: Defender: Goalkeeping' numeric
@attribute 'Team 2: Midfielder: Attacking' numeric
@attribute 'Team 2: Midfielder: Skill' numeric
@attribute 'Team 2: Midfielder: Movement' numeric
@attribute 'Team 2: Midfielder: Power' numeric
@attribute 'Team 2: Midfielder: Mentality' numeric
@attribute 'Team 2: Midfielder: Defending' numeric
@attribute 'Team 2: Midfielder: Goalkeeping' numeric
@attribute 'Team 2: Forward: Attacking' numeric
@attribute 'Team 2: Forward: Skill' numeric
@attribute 'Team 2: Forward: Movement' numeric
@attribute 'Team 2: Forward: Power' numeric
@attribute 'Team 2: Forward: Mentality' numeric
@attribute 'Team 2: Forward: Defending' numeric
@attribute 'Team 2: Forward: Goalkeeping' numeric
@attribute 'Team 2: Number of Goalkeepers' numeric
@attribute 'Team 2: Number of Defenders' numeric
@attribute 'Team 2: Number of Midfielders' numeric
@attribute 'Team 2: Number of Strikers' numeric
@attribute 'Outcome' {0, 1, 2}
@data
17.6, 19.0, 61.6, 50.8, 28.2, 13.3333333333, 77.8, 15.45, 16.55, 15.55, 19.2, 16.55, 21.25, 3.1, 14.55, 17.9, 18.2, 16.85, 17.4, 20.1666666667, 1.85, 36.0, 35.5, 40.0, 37.0, 30.7, 8.5, 4.9, 1.0, 4.0, 4.0, 2.0, 15.2, 19.0, 65.4, 42.0, 32.6, 12.0, 79.8, 15.6, 16.05, 14.9, 17.55, 17.0, 18.75, 2.4, 16.85, 19.05, 19.4, 17.55, 15.65, 10.6666666667, 2.55, 37.0, 31.6, 28.4, 32.3, 32.8, 11.5, 5.3, 1.0, 4.0, 4.0, 2.0, 2
16.2, 18.8, 54.4, 36.8, 30.0, 11.0, 77.8, 16.15, 16.35, 19.65, 17.05, 16.75, 19.9166666667, 2.2, 23.2, 24.6666666667, 23.2666666667, 24.6, 23.6666666667, 20.7777777778, 2.66666666667, 20.2666666667, 23.5333333333, 27.8, 24.1333333333, 20.3333333333, 12.7777777778, 2.93333333333, 1.0, 4.0, 3.0, 3.0, 15.6, 19.0, 51.4, 45.8, 30.6, 13.6666666667, 75.6, 16.15, 13.25, 17.75, 17.8, 16.1, 17.8333333333, 1.9, 20.3333333333, 24.5333333333, 26.6, 24.1333333333, 22.4666666667, 20.1111111111, 3.0, 22.7333333333, 18.9333333333, 22.6666666667, 26.0, 21.3333333333, 7.1111111111, 2.93333333333, 1.0, 4.0, 3.0, 3.0, 0
14.8, 16.4, 47.8, 46.4, 31.2, 10.0, 77.0, 15.85, 17.8, 18.1, 17.15, 16.6, 18.5, 2.35, 10.0, 12.68, 16.04, 12.64, 8.96, 3.26666666666, 2.12, 68.4, 59.6, 70.8, 72.2, 69.6, 24.3333333333, 9.8, 1.0, 4.0, 5.0, 1.0, 16.2, 17.0, 55.0, 43.4, 30.2, 11.3333333333, 80.0, 15.9, 14.9, 18.95, 18.05, 16.85, 17.25, 2.5, 13.36, 12.92, 13.68, 14.36, 12.28, 2.2, 1.6, 75.6, 74.8, 82.6, 73.4, 59.4, 42.6666666667, 12.0, 1.0, 4.0, 5.0, 1.0, 1
17.6, 16.6, 50.8, 45.0, 29.6, 18.6666666667, 74.8, 11.72, 13.36, 14.64, 13.72, 14.04, 13.7333333333, 1.2, 18.0, 18.85, 21.15, 19.35, 17.7, 12.0, 2.55, 65.0, 60.0, 66.8, 79.8, 57.2, 28.0, 11.6, 1.0, 5.0, 4.0, 1.0, 16.8, 20.2, 42.4, 36.0, 23.4, 14.6666666667, 78.8, 14.6, 14.4, 15.04, 13.24, 11.96, 10.2666666667, 2.16, 15.15, 15.2, 17.2, 19.25, 16.55, 17.3333333333, 2.75, 84.4, 78.2, 65.4, 71.4, 63.6, 11.6666666667, 10.6, 1.0, 5.0, 4.0, 1.0, 0
18.4, 20.6, 52.8, 45.4, 23.2, 13.6666666667, 77.8, 14.05, 15.65, 17.1, 17.2, 14.2, 17.0, 2.65, 14.4, 15.45, 17.7, 18.1, 16.95, 18.5, 3.2, 38.8, 35.6, 35.1, 39.2, 31.0, 9.33333333335, 4.5, 1.0, 4.0, 4.0, 2.0, 13.4, 20.4, 47.8, 48.2, 29.6, 16.6666666667, 73.6, 12.9, 15.2, 18.95, 14.35, 13.6, 18.25, 2.2, 17.85, 18.95, 19.4, 18.1, 16.75, 10.0, 2.7, 33.9, 29.2, 39.4, 37.8, 29.2, 11.1666666667, 5.8, 1.0, 4.0, 4.0, 2.0, 0
14.8, 16.8, 54.0, 45.2, 30.6, 11.3333333333, 72.4, 19.6, 19.6, 21.8, 20.1333333333, 19.9333333333, 24.4444444444, 2.86666666667, 14.36, 15.64, 14.04, 12.8, 13.04, 6.4, 1.84, 34.9, 30.6, 38.0, 36.2, 28.9, 10.3333333334, 4.6, 1.0, 3.0, 5.0, 2.0, 15.0, 19.8, 58.4, 42.2, 29.8, 12.3333333333, 72.6, 21.3333333333, 21.0666666667, 24.4666666667, 23.1333333333, 22.3333333333, 20.7777777778, 3.13333333333, 13.76, 11.32, 15.96, 13.44, 11.56, 6.8, 2.2, 35.7, 35.5, 40.4, 35.2, 36.3, 23.1666666666, 5.4, 1.0, 3.0, 5.0, 2.0, 2
18.0, 21.8, 65.8, 45.0, 23.4, 12.3333333333, 79.8, 7.5, 6.75, 13.55, 12.15, 8.8, 12.0, 2.35, 16.0, 18.8, 22.8666666667, 22.5333333333, 23.0, 25.3333333333, 3.33333333333, 24.0, 22.5333333333, 22.8, 23.6666666667, 23.4, 17.5555555556, 3.53333333333, 1.0, 4.0, 3.0, 3.0, 17.6, 20.2, 56.0, 40.8, 30.4, 12.6666666667, 81.2, 13.85, 13.25, 14.4, 16.7, 15.95, 22.25, 2.25, 25.2, 22.4666666667, 26.3333333333, 26.0, 20.3333333333, 10.1111111111, 3.2, 28.2, 27.6, 25.3333333333, 25.3333333333, 23.3333333333, 8.44444444443, 2.6, 1.0, 4.0, 3.0, 3.0, 0
13.6, 15.8, 54.2, 43.0, 22.0, 12.0, 71.8, 11.95, 11.05, 12.35, 16.25, 13.75, 17.0833333333, 2.35, 14.8, 16.6, 16.95, 16.7, 15.3, 10.25, 3.0, 30.4, 23.4, 27.8, 31.7, 30.0, 9.83333333335, 11.4, 1.0, 4.0, 4.0, 2.0, 14.2, 19.2, 62.8, 40.0, 24.8, 11.3333333333, 83.0, 10.05, 9.1, 14.7, 15.6, 14.15, 20.3333333333, 2.15, 17.95, 19.15, 17.3, 18.85, 16.2, 13.5, 2.65, 36.2, 38.1, 37.5, 37.8, 33.1, 21.0, 5.3, 1.0, 4.0, 4.0, 2.0, 0
20.4, 23.2, 56.4, 36.4, 25.8, 12.0, 81.6, 14.8, 12.25, 13.45, 15.75, 16.15, 20.9166666667, 2.4, 15.44, 16.72, 17.72, 14.0, 13.88, 4.93333333334, 1.8, 79.6, 73.0, 74.0, 77.0, 66.4, 22.6666666667, 10.8, 1.0, 4.0, 5.0, 1.0, 17.6, 21.2, 52.2, 46.4, 24.8, 11.3333333333, 73.6, 17.1, 17.75, 18.2, 18.2, 15.75, 16.75, 2.1, 12.32, 10.84, 14.68, 14.52, 12.84, 3.06666666666, 1.76, 68.2, 58.2, 64.6, 77.0, 59.2, 35.3333333333, 9.6, 1.0, 4.0, 5.0, 1.0, 2
17.8, 19.2, 65.0, 43.8, 31.6, 13.6666666667, 82.0, 11.72, 14.68, 14.52, 14.48, 13.56, 13.9333333333, 1.72, 37.1, 38.1, 36.4, 42.8, 40.4, 40.0, 5.3, 26.6666666667, 26.4666666667, 29.3333333333, 24.8, 22.4666666667, 5.0, 3.93333333333, 1.0, 5.0, 2.0, 3.0, 18.0, 17.2, 53.0, 43.6, 33.6, 14.3333333333, 78.2, 13.44, 14.68, 14.32, 15.08, 13.36, 13.0, 1.84, 33.7, 30.6, 38.3, 39.2, 36.1, 40.5, 3.7, 25.0, 22.6, 26.3333333333, 24.1333333333, 21.5333333333, 14.8888888889, 3.4, 1.0, 5.0, 2.0, 3.0, 2
